time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
1200.0,01,on_mission,162.613097671334,39.12896744288867,0.37146009225787574,rr_00,1,cell_000_005,8,11.11111111111111
1200.0,02,on_mission,460.0,252.0,0.3733453087487311,rr_01,7,cell_001_011,2,77.77777777777779
1200.0,03,on_mission,460.0,380.0,0.37386158687968146,rr_02,8,cell_009_002,1,88.88888888888889
1200.0,04,on_mission,184.2426406871193,335.75735931288074,0.38340109723269483,rr_03,4,cell_006_006,5,44.44444444444444
1200.0,05,on_mission,117.61199432148868,456.4776011357023,0.44922727105544447,rr_04,8,cell_011_002,1,88.88888888888889
1200.0,06,on_mission,417.31671842700024,254.6334368540005,0.453206802521654,rr_05,5,cell_004_009,4,55.55555555555556
1200.0,07,on_mission,400.0,300.0,0.4547721445975753,rr_06,5,cell_007_008,4,55.55555555555556
1200.0,08,on_mission,23.02229457658657,456.9777054234134,0.4589288714447913,rr_07,8,cell_011_000,1,88.88888888888889
1200.0,09,on_mission,276.97056274847705,236.97056274847716,0.5279666614460868,rr_08,4,cell_006_007,5,44.44444444444444
1200.0,10,on_mission,136.04996532591957,448.14989597775883,0.5289250294578338,rr_09,3,cell_011_003,6,33.33333333333333
1200.0,11,on_mission,345.4487014477798,334.5512985522203,0.532998884983995,rr_10,5,cell_009_007,4,55.55555555555556
1200.0,12,on_mission,33.59859458263173,178.98365195789745,0.5385081434484662,rr_11,1,cell_004_002,8,11.11111111111111
1200.0,13,on_mission,362.51685447756927,51.46966194037536,0.606842181522955,rr_12,7,cell_009_004,2,77.77777777777779
1200.0,14,on_mission,47.64906125414198,210.59624501656796,0.609377684696056,rr_13,1,cell_006_001,8,11.11111111111111
1200.0,15,on_mission,175.67111501133596,121.08222124716598,0.6110155228152384,rr_14,2,cell_002_006,7,22.22222222222222
1200.0,16,on_mission,75.15432893255071,75.15432893255071,0.61589478997274,rr_15,1,cell_002_002,8,11.11111111111111
1200.0,17,on_mission,-44.09892613198147,9.49793903891706,0.9597883597883627,17_route,0,cell_000_011,5,0.0
1200.0,18,on_mission,-112.79024402534618,82.97351913742582,0.9650793650793676,18_route,0,cell_004_008,5,0.0
1200.0,19,on_mission,-433.3265738127054,40.48029447085757,0.9931216931216936,19_route,0,cell_008_001,8,0.0
1200.0,20,spare,-500.0,0.0,1.0,None,0,None,0,0
1200.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
