time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
1800.0,01,on_mission,459.86980652567536,315.84508984454254,0.8662406429035767,rr_00,10,cell_006_011,8,55.55555555555556
1800.0,02,on_mission,378.0,260.0,0.8947446314060464,02_route,6,cell_006_008,11,35.294117647058826
1800.0,03,on_mission,300.1016807394331,359.60817324058087,0.8465313457802717,rr_02,12,cell_009_007,6,66.66666666666666
1800.0,04,on_mission,412.1248916810277,292.1248916810277,0.8954103908142795,04_route,8,cell_007_010,10,44.44444444444444
1800.0,05,spare,-500.0,0.0,1.0,rr_04,0,cell_003_000,18,0.0
1800.0,06,on_mission,205.99983716556886,219.99773374641092,0.9264550264550319,rr_05,3,cell_005_005,15,16.666666666666664
1800.0,07,spare,-500.0,2.220446049250313e-16,1.0,rr_06,0,cell_001_000,18,0.0
1800.0,08,on_mission,260.0,60.0,0.9271255965745004,rr_07,5,cell_001_008,13,27.77777777777778
1800.0,09,on_mission,301.6518675717832,261.09557575089605,0.6478415358597619,09_route,0,cell_011_010,3,0.0
1800.0,10,on_mission,300.0,372.0,0.6526321039310867,10_route,1,cell_009_007,6,14.285714285714285
1800.0,11,spare,-500.0,0.0,1.0,None,0,None,0,0
