cell_id,x,y,last_observed,age,overdue,grid_row,grid_col
cell_008_000,20.0,340.0,2392.0,8.0,False,8,0
cell_008_001,60.0,340.0,2362.0,38.0,False,8,1
cell_008_002,100.0,340.0,2400.0,0.0,False,8,2
cell_008_003,140.0,340.0,2399.0,1.0,False,8,3
cell_008_004,180.0,340.0,2390.0,10.0,False,8,4
cell_008_005,220.0,340.0,2397.0,3.0,False,8,5
cell_008_006,260.0,340.0,2400.0,0.0,False,8,6
cell_008_007,300.0,340.0,2400.0,0.0,False,8,7
cell_008_008,340.0,340.0,2356.0,44.0,False,8,8
cell_008_009,380.0,340.0,2398.0,2.0,False,8,9
cell_008_010,420.0,340.0,2400.0,0.0,False,8,10
cell_008_011,460.0,340.0,2353.0,47.0,False,8,11
cell_009_000,20.0,380.0,2385.0,15.0,False,9,0
cell_009_001,60.0,380.0,2325.0,75.0,False,9,1
cell_009_002,100.0,380.0,2400.0,0.0,False,9,2
cell_009_003,140.0,380.0,2400.0,0.0,False,9,3
cell_009_004,180.0,380.0,2389.0,11.0,False,9,4
cell_009_005,220.0,380.0,2112.0,288.0,True,9,5
cell_009_006,260.0,380.0,2318.0,82.0,False,9,6
cell_009_007,300.0,380.0,2313.0,87.0,False,9,7
cell_009_008,340.0,380.0,2359.0,41.0,False,9,8
cell_009_009,380.0,380.0,2365.0,35.0,False,9,9
cell_009_010,420.0,380.0,2394.0,6.0,False,9,10
cell_009_011,460.0,380.0,2352.0,48.0,False,9,11
cell_010_000,20.0,420.0,2379.0,21.0,False,10,0
cell_010_001,60.0,420.0,2371.0,29.0,False,10,1
cell_010_002,100.0,420.0,2364.0,36.0,False,10,2
cell_010_003,140.0,420.0,2385.0,15.0,False,10,3
cell_010_004,180.0,420.0,2384.0,16.0,False,10,4
cell_010_005,220.0,420.0,2328.0,72.0,False,10,5
cell_010_006,260.0,420.0,2361.0,39.0,False,10,6
cell_010_007,300.0,420.0,2356.0,44.0,False,10,7
cell_010_008,340.0,420.0,2350.0,50.0,False,10,8
cell_010_009,380.0,420.0,2370.0,30.0,False,10,9
cell_010_010,420.0,420.0,2387.0,13.0,False,10,10
cell_010_011,460.0,420.0,2171.0,229.0,True,10,11
cell_011_000,20.0,460.0,2322.0,78.0,False,11,0
cell_011_001,60.0,460.0,1484.0,916.0,True,11,1
cell_011_002,100.0,460.0,1277.0,1123.0,True,11,2
cell_011_003,140.0,460.0,1279.0,1121.0,True,11,3
cell_011_004,180.0,460.0,2378.0,22.0,False,11,4
cell_011_005,220.0,460.0,2371.0,29.0,False,11,5
cell_011_006,260.0,460.0,2364.0,36.0,False,11,6
cell_011_007,300.0,460.0,2357.0,43.0,False,11,7
cell_011_008,340.0,460.0,2349.0,51.0,False,11,8
cell_011_009,380.0,460.0,2150.0,250.0,True,11,9
cell_011_010,420.0,460.0,2381.0,19.0,False,11,10
cell_011_011,460.0,460.0,2164.0,236.0,True,11,11
