time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
1200.0,01,on_mission,92.0,420.0,0.37235877243369164,rr_00,17,cell_010_000,1,94.44444444444444
1200.0,02,on_mission,133.2204259017302,169.8306388525953,0.3720990150271741,rr_01,1,cell_004_003,17,5.555555555555555
1200.0,03,on_mission,71.76696810829105,302.35339362165826,0.37546250795388647,rr_02,17,cell_009_011,1,94.44444444444444
1200.0,04,on_mission,266.0,60.0,0.3808137456797413,rr_03,17,cell_001_004,1,94.44444444444444
1200.0,05,on_mission,437.43612853204615,360.25963869861533,0.4483894199095121,rr_04,12,cell_011_008,6,66.66666666666666
1200.0,06,on_mission,276.43612196478875,411.2988704789615,0.4509517299288458,rr_05,9,cell_011_007,9,50.0
1200.0,07,on_mission,282.5706497219415,200.3342419910682,0.4549960084088409,rr_06,17,cell_004_007,1,94.44444444444444
1200.0,08,on_mission,20.0,106.0,0.4605406931073528,rr_07,0,cell_000_000,18,0.0
1200.0,09,on_mission,-124.34057978003423,187.82971010998259,0.9629629629629657,09_route,0,cell_011_010,3,0.0
1200.0,10,on_mission,-151.6855459443152,130.61792027088177,0.9671957671957696,10_route,0,cell_007_007,7,0.0
1200.0,11,spare,-500.0,0.0,1.0,None,0,None,0,0
