cell_id,x,y,last_observed,age,overdue,grid_row,grid_col
cell_007_008,340.0,300.0,4145.0,55.0,False,7,8
cell_007_009,380.0,300.0,4178.0,22.0,False,7,9
cell_007_010,420.0,300.0,4194.0,6.0,False,7,10
cell_007_011,460.0,300.0,4138.0,62.0,False,7,11
cell_008_000,20.0,340.0,4008.0,192.0,True,8,0
cell_008_001,60.0,340.0,4193.0,7.0,False,8,1
cell_008_002,100.0,340.0,4200.0,0.0,False,8,2
cell_008_003,140.0,340.0,4200.0,0.0,False,8,3
cell_008_004,180.0,340.0,4200.0,0.0,False,8,4
cell_008_005,220.0,340.0,4171.0,29.0,False,8,5
cell_008_006,260.0,340.0,4187.0,13.0,False,8,6
cell_008_007,300.0,340.0,4186.0,14.0,False,8,7
cell_008_008,340.0,340.0,4178.0,22.0,False,8,8
cell_008_009,380.0,340.0,4167.0,33.0,False,8,9
cell_008_010,420.0,340.0,4188.0,12.0,False,8,10
cell_008_011,460.0,340.0,4131.0,69.0,False,8,11
cell_009_000,20.0,380.0,4184.0,16.0,False,9,0
cell_009_001,60.0,380.0,4192.0,8.0,False,9,1
cell_009_002,100.0,380.0,4193.0,7.0,False,9,2
cell_009_003,140.0,380.0,4171.0,29.0,False,9,3
cell_009_004,180.0,380.0,4172.0,28.0,False,9,4
cell_009_005,220.0,380.0,4164.0,36.0,False,9,5
cell_009_006,260.0,380.0,4200.0,0.0,False,9,6
cell_009_007,300.0,380.0,4197.0,3.0,False,9,7
cell_009_008,340.0,380.0,4191.0,9.0,False,9,8
cell_009_009,380.0,380.0,4184.0,16.0,False,9,9
cell_009_010,420.0,380.0,4177.0,23.0,False,9,10
cell_009_011,460.0,380.0,4171.0,29.0,False,9,11
cell_010_000,20.0,420.0,4183.0,17.0,False,10,0
cell_010_001,60.0,420.0,4184.0,16.0,False,10,1
cell_010_002,100.0,420.0,4177.0,23.0,False,10,2
cell_010_003,140.0,420.0,4176.0,24.0,False,10,3
cell_010_004,180.0,420.0,4180.0,20.0,False,10,4
cell_010_005,220.0,420.0,4158.0,42.0,False,10,5
cell_010_006,260.0,420.0,4195.0,5.0,False,10,6
cell_010_007,300.0,420.0,4200.0,0.0,False,10,7
cell_010_008,340.0,420.0,4200.0,0.0,False,10,8
cell_010_009,380.0,420.0,4143.0,57.0,False,10,9
cell_010_010,420.0,420.0,4146.0,54.0,False,10,10
cell_010_011,460.0,420.0,4118.0,82.0,False,10,11
cell_011_000,20.0,460.0,3263.0,937.0,True,11,0
cell_011_001,60.0,460.0,4062.0,138.0,False,11,1
cell_011_002,100.0,460.0,4064.0,136.0,False,11,2
cell_011_003,140.0,460.0,1452.0,2748.0,True,11,3
cell_011_004,180.0,460.0,4187.0,13.0,False,11,4
cell_011_005,220.0,460.0,4193.0,7.0,False,11,5
cell_011_006,260.0,460.0,4200.0,0.0,False,11,6
cell_011_007,300.0,460.0,4200.0,0.0,False,11,7
cell_011_008,340.0,460.0,4167.0,33.0,False,11,8
cell_011_009,380.0,460.0,4160.0,40.0,False,11,9
cell_011_010,420.0,460.0,4154.0,46.0,False,11,10
cell_011_011,460.0,460.0,4102.0,98.0,False,11,11
