time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
6600.0,01,spare,-500.0,0.0,1.0,01_route,0,cell_005_008,6,0.0
6600.0,02,on_mission,415.75735931288074,304.24264068711926,0.7945914355971425,02_route,5,cell_009_008,4,55.55555555555556
6600.0,03,on_mission,379.38982694473395,300.6101730552662,0.8177153025840509,03_route,1,cell_009_007,4,20.0
6600.0,04,spare,-499.19515400147037,0.3241500020533552,1.0,04_route,0,cell_005_011,5,0.0
6600.0,05,on_mission,137.73404112988487,288.49873289209074,0.280226333309167,05_route,1,cell_009_002,2,33.33333333333333
6600.0,06,on_mission,460.0,384.0,0.30644486835103707,06_route,1,cell_001_011,2,33.33333333333333
6600.0,07,on_mission,150.2346791020066,414.8826604489967,0.3262985850773925,07_route,5,cell_010_003,2,71.42857142857143
6600.0,08,on_mission,406.8328157299976,433.6656314599952,0.33667350801422474,08_route,1,cell_011_010,2,33.33333333333333
6600.0,09,on_mission,175.300904324873,243.4954783756342,0.46299011909309756,09_route,1,cell_000_005,2,33.33333333333333
6600.0,10,on_mission,279.9245754171035,199.56615425120222,0.5320533003435219,10_route,1,cell_009_004,2,33.33333333333333
6600.0,11,on_mission,293.40518351708056,190.10777527562112,0.5586721676686128,11_route,0,cell_003_006,3,0.0
6600.0,12,on_mission,90.86935204175467,425.7007199536057,0.5737683151973858,12_route,1,cell_011_001,2,33.33333333333333
6600.0,13,on_mission,407.2720779386424,250.90454557049497,0.6742388193120452,13_route,2,cell_001_009,1,66.66666666666666
6600.0,14,on_mission,140.00943469876057,333.87688293503857,0.6899168837263797,14_route,1,cell_008_003,6,14.285714285714285
6600.0,15,on_mission,335.7705902921148,225.17433080286742,0.70970214994766,15_route,0,cell_004_011,5,0.0
6600.0,16,on_mission,114.95208238016278,398.9421306887077,0.7423655475701947,16_route,0,cell_011_001,3,0.0
6600.0,17,on_mission,294.8826604489967,169.7653208979934,0.7702114580856514,17_route,3,cell_004_007,5,37.5
6600.0,18,on_mission,390.9116882454313,270.9116882454314,0.7960514148440734,18_route,2,cell_007_010,1,66.66666666666666
6600.0,19,spare,-499.038257383983,0.4919309250654762,1.0,19_route,0,cell_004_011,5,0.0
6600.0,20,spare,-500.0,0.0,1.0,20_route,0,cell_000_000,9,0.0
6600.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
