time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
3000.0,01,swapping,-500.0,0.0,0.22834859474987435,01_route,0,cell_011_009,3,0.0
3000.0,02,on_mission,-462.60259115895315,17.758838219689785,0.24999915205747916,02_route,2,cell_007_000,1,66.66666666666666
3000.0,03,on_mission,-495.23126922006674,0.1885269665928496,0.23253720592610272,03_route,1,cell_005_009,3,25.0
3000.0,04,swapping,-500.0,0.0,0.2383114019139053,04_route,0,cell_006_003,5,0.0
3000.0,05,on_mission,257.1743633141291,148.62393885688164,0.3371785844994265,05_route,1,cell_005_007,4,20.0
3000.0,06,on_mission,286.0,140.0,0.3276188681730652,06_route,2,cell_003_001,1,66.66666666666666
3000.0,07,on_mission,276.43677368002506,53.27631725741095,0.33866350679311064,07_route,5,cell_000_008,1,83.33333333333334
3000.0,08,on_mission,190.46228748694375,445.35279751827875,0.324273081239432,08_route,0,cell_004_009,3,0.0
3000.0,09,on_mission,357.65310655453095,250.28051025230508,0.3922204850454401,09_route,1,cell_009_007,2,33.33333333333333
3000.0,10,on_mission,145.57435162639564,273.95751335634543,0.37586892742761857,10_route,0,cell_007_002,5,0.0
3000.0,11,on_mission,142.0,60.0,0.3847762332149436,11_route,2,cell_001_001,1,66.66666666666666
3000.0,12,on_mission,447.5533613652085,104.19422694561564,0.3757645317978926,12_route,2,cell_002_011,1,66.66666666666666
3000.0,13,on_mission,116.92099788303082,441.02633403898966,0.4703059211851789,13_route,1,cell_010_004,3,25.0
3000.0,14,on_mission,235.387402052962,312.74645655629683,0.46210210234331983,14_route,1,cell_008_003,2,33.33333333333333
3000.0,15,on_mission,354.45540544202,295.40758576604793,0.44939039174515316,15_route,1,cell_011_008,2,33.33333333333333
3000.0,16,on_mission,220.0,190.0,0.47467143826397185,16_route,0,cell_001_005,4,0.0
3000.0,17,on_mission,54.64033071900792,75.4245291504127,0.5824421554327965,17_route,0,cell_000_000,6,0.0
3000.0,18,on_mission,352.2960617109891,324.7433211791173,0.5823785465259512,18_route,4,cell_011_008,1,80.0
3000.0,19,on_mission,20.0,330.0,0.5917130251002423,19_route,1,cell_009_000,5,16.666666666666664
3000.0,20,on_mission,274.68630271715944,70.96369065041361,0.5938245770877195,20_route,0,cell_000_007,4,0.0
3000.0,21,on_mission,290.0,420.0,0.6312929255451375,21_route,1,cell_010_008,2,33.33333333333333
3000.0,22,on_mission,186.13130602702688,454.2335867466217,0.6288186263122499,22_route,1,cell_011_003,2,33.33333333333333
3000.0,23,on_mission,294.0,460.0,0.6332096178274593,23_route,2,cell_011_005,1,66.66666666666666
3000.0,24,on_mission,366.6619048833762,286.6619048833762,0.6401801881839351,24_route,0,cell_004_006,3,0.0
3000.0,25,on_mission,160.0,340.0,0.8705734172232384,25_route,2,cell_008_000,1,66.66666666666666
3000.0,26,on_mission,260.0,140.0,0.8790814713127665,26_route,3,None,0,100.0
3000.0,27,on_mission,332.9321275668358,429.41357448663297,0.9097804462557463,27_route,1,cell_011_004,2,33.33333333333333
3000.0,28,on_mission,140.38400580091457,328.46171262831007,0.9354816943577943,28_route,1,cell_006_009,4,20.0
3000.0,29,on_mission,-416.6180080589919,33.873934226034436,0.9920634920634926,29_route,0,cell_006_003,5,0.0
3000.0,30,on_mission,-430.8744153709766,36.133828328807624,0.9931216931216936,30_route,0,cell_011_009,3,0.0
3000.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
