time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
600.0,01,on_mission,42.126906697502946,320.4289198612365,0.6855788565044372,rr_00,0,cell_001_002,9,0.0
600.0,02,on_mission,135.1318840439929,182.43405797800355,0.687299034988594,rr_01,1,cell_004_003,8,11.11111111111111
600.0,03,on_mission,424.0,380.0,0.6890467196444704,rr_02,8,cell_009_002,1,88.88888888888889
600.0,04,on_mission,203.1866779146725,445.09835874429496,0.6950355288706636,rr_03,0,cell_007_000,9,0.0
600.0,05,on_mission,374.4208407535254,190.23647131866898,0.7632899346188664,rr_04,5,cell_008_011,4,55.55555555555556
600.0,06,on_mission,318.2085500087197,394.5521375021798,0.7663069960665408,rr_05,3,cell_010_010,6,33.33333333333333
600.0,07,on_mission,215.1999999999997,393.60000000000025,0.7682069690666679,rr_06,6,cell_010_004,3,66.66666666666666
600.0,08,on_mission,379.96845006486313,301.68575633153284,0.771459819926803,rr_07,4,cell_008_009,5,44.44444444444444
600.0,09,on_mission,146.32775374581848,42.961565641056865,0.8415541550825825,rr_08,8,cell_000_003,1,88.88888888888889
600.0,10,on_mission,272.1177490060917,87.88225099390849,0.8437630845090224,rr_09,8,cell_003_005,1,88.88888888888889
600.0,11,on_mission,60.102143719247074,204.46591916307213,0.847460697130359,rr_10,0,cell_000_001,9,0.0
600.0,12,on_mission,40.79999999999994,164.39999999999998,0.8505396369021324,rr_11,0,cell_004_000,9,0.0
600.0,13,on_mission,259.93841412821655,159.90762119232474,0.9206385185349756,rr_12,3,cell_005_007,6,33.33333333333333
600.0,14,on_mission,140.0,310.0,0.9230144046236319,rr_13,3,cell_008_003,6,33.33333333333333
600.0,15,on_mission,278.7829710109983,137.56594202199645,0.9256553206089286,rr_14,3,cell_004_007,6,33.33333333333333
600.0,16,on_mission,252.03456478334107,103.27976669475235,0.9282608855167462,rr_15,3,cell_005_008,6,33.33333333333333
600.0,17,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,18,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,19,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,20,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
