time,active_uavs,spare_uavs,swapping_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc
1.0,1,19,0,0.0,0.0,144,0,0,0,100.0,99.9
2.0,1,19,0,0.0,0.0,144,0,0,0,100.0,99.9
3.0,1,19,0,0.0,0.0,144,0,0,0,100.0,99.8
4.0,1,19,0,0.0,0.0,144,0,0,0,100.0,99.8
5.0,2,18,0,0.0,0.0,144,0,0,0,100.0,99.7
6.0,2,18,0,0.0,0.0,144,0,0,0,100.0,99.7
7.0,2,18,0,0.0,0.0,144,0,0,0,100.0,99.6
8.0,2,18,0,0.0,0.0,144,0,0,0,100.0,99.6
9.0,2,18,0,0.0,0.0,144,0,0,0,100.0,99.5
10.0,3,17,0,0.0,0.0,144,0,0,0,100.0,99.5
11.0,3,17,0,0.0,0.0,144,0,0,0,99.9,99.4
12.0,3,17,0,0.0,0.0,144,0,0,0,99.9,99.4
13.0,3,17,0,0.0,0.0,144,0,0,0,99.9,99.3
14.0,3,17,0,0.0,0.0,144,0,0,0,99.9,99.3
15.0,4,16,0,0.0,0.0,144,0,0,0,99.9,99.2
16.0,4,16,0,0.0,0.0,144,0,0,0,99.9,99.2
17.0,4,16,0,0.0,0.0,144,0,0,0,99.9,99.1
18.0,4,16,0,0.0,0.0,144,0,0,0,99.9,99.0
19.0,4,16,0,0.0,0.0,144,0,0,0,99.9,99.0
20.0,4,16,0,0.0,0.0,144,0,0,0,99.9,98.9
21.0,4,16,0,0.0,0.0,144,0,0,0,99.9,98.9
22.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.8
23.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.8
24.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.7
25.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.7
26.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.6
27.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.6
28.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.5
29.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.5
30.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.4
31.0,4,16,0,0.0,0.0,144,0,0,0,99.8,98.4
32.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.3
33.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.3
34.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.2
35.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.1
36.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.1
37.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.0
38.0,4,16,0,0.0,0.0,144,0,0,0,99.7,98.0
39.0,4,16,0,0.0,0.0,144,0,0,0,99.7,97.9
40.0,4,16,0,0.0,0.0,144,0,0,0,99.7,97.9
41.0,4,16,0,0.0,0.0,144,0,0,0,99.7,97.8
42.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.8
43.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.7
44.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.7
45.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.6
46.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.6
47.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.5
48.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.5
49.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.4
50.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.4
51.0,4,16,0,0.0,0.0,144,0,0,0,99.6,97.3
52.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.2
53.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.2
54.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.1
55.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.1
56.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.0
57.0,4,16,0,0.0,0.0,144,0,0,0,99.5,97.0
58.0,4,16,0,0.0,0.0,144,0,0,0,99.5,96.9
59.0,4,16,0,0.0,0.0,144,0,0,0,99.5,96.9
60.0,4,16,0,0.0,0.0,144,0,0,0,99.5,96.8
61.0,4,16,0,0.0,0.0,144,0,0,0,99.5,96.8
62.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.7
63.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.7
64.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.6
65.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.6
66.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.5
67.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.5
68.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.4
69.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.3
70.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.3
71.0,4,16,0,0.0,0.0,144,0,0,0,99.4,96.2
72.0,4,16,0,0.0,0.0,144,0,0,0,99.3,96.2
73.0,4,16,0,0.0,0.0,144,0,0,0,99.3,96.1
74.0,4,16,0,0.0,0.0,144,0,0,0,99.3,96.1
75.0,4,16,0,0.0,0.0,144,0,0,0,99.3,96.0
76.0,4,16,0,0.0,0.0,144,0,0,0,99.3,96.0
77.0,4,16,0,0.0,0.0,144,0,0,0,99.3,95.9
78.0,4,16,0,0.0,0.0,144,0,0,0,99.3,95.9
79.0,4,16,0,0.0,0.0,144,0,0,0,99.3,95.8
80.0,4,16,0,0.0,0.0,144,0,0,0,99.3,95.8
81.0,4,16,0,0.0,0.0,144,0,0,0,99.3,95.7
82.0,4,16,0,0.0,0.0,144,0,0,0,99.2,95.7
83.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.6
84.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.6
85.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.5
86.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.4
87.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.4
88.0,4,16,0,0.7,0.0,143,0,0,0,99.2,95.3
89.0,4,16,0,1.4,0.1,142,0,0,0,99.2,95.3
90.0,4,16,0,1.4,0.1,142,0,0,0,99.2,95.2
91.0,4,16,0,2.1,0.1,141,0,0,0,99.2,95.2
92.0,4,16,0,2.1,0.1,141,0,0,0,99.1,95.1
93.0,4,16,0,2.8,0.1,140,0,0,0,99.1,95.1
94.0,4,16,0,3.5,0.2,139,0,0,0,99.1,95.0
95.0,4,16,0,3.5,0.2,139,0,0,0,99.1,95.0
96.0,4,16,0,4.2,0.3,138,0,0,0,99.1,94.9
97.0,4,16,0,4.2,0.3,138,0,0,0,99.1,94.9
98.0,4,16,0,4.9,0.3,137,0,0,0,99.1,94.8
99.0,4,16,0,4.9,0.4,137,0,0,0,99.1,94.8
100.0,4,16,0,5.6,0.4,136,0,0,0,99.1,94.7
101.0,4,16,0,5.6,0.5,136,0,0,0,99.1,94.7
102.0,4,16,0,5.6,0.5,136,0,0,0,99.0,94.6
103.0,4,16,0,6.2,0.6,135,0,0,0,99.0,94.6
104.0,4,16,0,6.2,0.7,135,0,0,0,99.0,94.5
105.0,4,16,0,6.9,0.7,134,0,0,0,99.0,94.5
106.0,4,16,0,6.9,0.8,134,0,0,0,99.0,94.4
107.0,4,16,0,8.3,0.8,132,0,0,0,99.0,94.4
108.0,4,16,0,8.3,0.9,132,0,0,0,99.0,94.3
109.0,4,16,0,8.3,1.0,132,0,0,0,99.0,94.3
110.0,4,16,0,9.7,1.1,130,0,0,0,99.0,94.2
111.0,4,16,0,10.4,1.1,129,0,0,0,99.0,94.2
112.0,4,16,0,11.1,1.2,128,0,0,0,98.9,94.1
113.0,4,16,0,11.1,1.3,128,0,0,0,98.9,94.0
114.0,4,16,0,11.1,1.4,128,0,0,0,98.9,94.0
115.0,4,16,0,11.8,1.5,127,0,0,0,98.9,93.9
116.0,4,16,0,11.8,1.6,127,0,0,0,98.9,93.9
117.0,4,16,0,11.8,1.7,127,0,0,0,98.9,93.8
118.0,4,16,0,13.9,1.8,124,0,0,0,98.9,93.8
119.0,4,16,0,15.3,1.9,122,0,0,0,98.9,93.7
120.0,4,16,0,16.0,2.0,121,0,0,0,98.9,93.7
121.0,4,16,0,16.0,2.1,121,0,0,0,98.8,93.6
122.0,4,16,0,16.7,2.2,120,0,0,0,98.8,93.6
123.0,4,16,0,17.4,2.4,119,0,0,0,98.8,93.5
124.0,4,16,0,18.8,2.5,117,0,0,0,98.8,93.5
125.0,4,16,0,18.8,2.6,117,0,0,0,98.8,93.4
126.0,4,16,0,20.1,2.8,115,0,0,0,98.8,93.4
127.0,4,16,0,20.1,2.9,115,0,0,0,98.8,93.3
128.0,4,16,0,20.1,3.0,115,0,0,0,98.8,93.3
129.0,4,16,0,20.8,3.2,114,0,0,0,98.8,93.2
130.0,4,16,0,20.8,3.3,114,0,0,0,98.8,93.1
131.0,4,16,0,21.5,3.5,113,0,0,0,98.8,93.1
132.0,4,16,0,22.9,3.6,111,0,0,0,98.7,93.0
133.0,4,16,0,22.9,3.7,111,0,0,0,98.7,93.0
134.0,4,16,0,24.3,3.9,109,0,0,0,98.7,92.9
135.0,4,16,0,24.3,4.0,109,0,0,0,98.7,92.9
136.0,4,16,0,24.3,4.2,109,0,0,0,98.7,92.8
137.0,4,16,0,25.0,4.3,108,0,0,0,98.7,92.8
138.0,4,16,0,25.7,4.5,107,0,0,0,98.7,92.7
139.0,4,16,0,25.7,4.7,107,0,0,0,98.7,92.7
140.0,4,16,0,27.1,4.8,105,0,0,0,98.7,92.6
141.0,4,16,0,27.8,5.0,104,0,0,0,98.7,92.6
142.0,4,16,0,27.8,5.1,104,0,0,0,98.6,92.5
143.0,4,16,0,29.2,5.3,102,0,0,0,98.6,92.5
144.0,4,16,0,30.6,5.5,100,0,0,0,98.6,92.4
145.0,4,16,0,31.2,5.7,99,0,0,0,98.6,92.4
146.0,4,16,0,31.2,5.8,99,0,0,0,98.6,92.3
147.0,4,16,0,31.9,6.0,98,0,0,0,98.6,92.2
148.0,4,16,0,31.9,6.2,98,0,0,0,98.6,92.2
149.0,4,16,0,32.6,6.4,97,0,0,0,98.6,92.1
150.0,5,15,0,32.6,6.5,97,0,0,0,98.6,92.1
151.0,5,15,0,33.3,6.7,96,0,0,0,98.5,92.0
152.0,5,15,0,33.3,6.9,96,0,0,0,98.5,92.0
153.0,5,15,0,34.7,7.1,94,0,0,0,98.5,91.9
154.0,5,15,0,35.4,7.3,93,0,0,0,98.5,91.9
155.0,6,14,0,35.4,7.4,93,0,0,0,98.5,91.8
156.0,6,14,0,36.1,7.6,92,0,0,0,98.5,91.8
157.0,6,14,0,36.8,7.8,91,0,0,0,98.5,91.8
158.0,6,14,0,38.2,8.0,89,0,0,0,98.5,91.7
159.0,6,14,0,38.2,8.2,89,0,0,0,98.4,91.6
160.0,7,13,0,38.9,8.4,88,0,0,0,98.4,91.6
161.0,7,13,0,39.6,8.6,87,0,0,0,98.4,91.5
162.0,7,13,0,41.0,8.8,85,0,0,0,98.4,91.5
163.0,7,13,0,42.4,9.0,83,0,0,0,98.4,91.4
164.0,7,13,0,42.4,9.2,83,0,0,0,98.3,91.4
165.0,8,12,0,43.1,9.4,82,0,0,0,98.3,91.3
166.0,8,12,0,43.8,9.6,81,0,0,0,98.3,91.3
167.0,8,12,0,43.8,9.8,81,0,0,0,98.3,91.2
168.0,8,12,0,44.4,10.0,80,0,0,0,98.3,91.2
169.0,8,12,0,44.4,10.2,80,0,0,0,98.2,91.1
170.0,8,12,0,44.4,10.4,80,0,0,0,98.2,91.1
171.0,8,12,0,44.4,10.6,80,0,0,0,98.2,91.0
172.0,8,12,0,45.1,10.8,79,0,0,0,98.2,91.0
173.0,8,12,0,47.2,11.0,76,0,0,0,98.2,90.9
174.0,8,12,0,47.2,11.2,76,0,0,0,98.1,90.9
175.0,8,12,0,47.2,11.4,76,0,0,0,98.1,90.8
176.0,8,12,0,47.2,11.6,76,0,0,0,98.1,90.8
177.0,8,12,0,47.2,11.8,76,0,0,0,98.1,90.7
178.0,8,12,0,47.2,12.0,76,0,0,0,98.1,90.6
179.0,8,12,0,47.2,12.2,76,0,0,0,98.0,90.6
180.0,8,12,0,48.6,12.4,74,0,0,0,98.0,90.5
181.0,8,12,0,50.0,12.6,72,0,0,0,98.0,90.5
182.0,8,12,0,50.7,12.9,71,0,0,0,98.0,90.4
183.0,8,12,0,51.4,13.1,70,0,0,0,98.0,90.4
184.0,8,12,0,51.4,13.3,70,0,0,0,97.9,90.3
185.0,8,12,0,51.4,13.5,70,0,0,0,97.9,90.3
186.0,8,12,0,52.1,13.7,69,0,0,0,97.9,90.2
187.0,8,12,0,52.1,13.9,69,0,0,0,97.9,90.2
188.0,8,12,0,52.8,14.1,68,0,0,0,97.9,90.1
189.0,8,12,0,52.8,14.3,68,0,0,0,97.8,90.1
190.0,8,12,0,52.8,14.5,68,0,0,0,97.8,90.0
191.0,8,12,0,54.2,14.7,66,0,0,0,97.8,90.0
192.0,8,12,0,54.9,14.9,65,0,0,0,97.8,89.9
193.0,8,12,0,55.6,15.1,64,0,0,0,97.8,89.9
194.0,8,12,0,55.6,15.3,64,0,0,0,97.7,89.8
195.0,8,12,0,56.2,15.6,63,0,0,0,97.7,89.7
196.0,8,12,0,56.2,15.8,63,0,0,0,97.7,89.7
197.0,8,12,0,56.2,16.0,63,0,0,0,97.7,89.6
198.0,8,12,0,56.9,16.2,62,0,0,0,97.7,89.6
199.0,8,12,0,57.6,16.4,61,0,0,0,97.6,89.5
200.0,8,12,0,58.3,16.6,60,0,0,0,97.6,89.5
201.0,8,12,0,58.3,16.8,60,0,0,0,97.6,89.4
202.0,8,12,0,59.7,17.0,58,0,0,0,97.6,89.4
203.0,8,12,0,60.4,17.2,57,0,0,0,97.6,89.3
204.0,8,12,0,60.4,17.4,57,0,0,0,97.5,89.3
205.0,8,12,0,60.4,17.6,57,0,0,0,97.5,89.2
206.0,8,12,0,61.1,17.9,56,0,0,0,97.5,89.2
207.0,8,12,0,61.8,18.1,55,0,0,0,97.5,89.1
208.0,8,12,0,61.8,18.3,55,0,0,0,97.5,89.1
209.0,8,12,0,61.8,18.5,55,0,0,0,97.4,89.0
210.0,8,12,0,61.8,18.7,55,0,0,0,97.4,89.0
211.0,8,12,0,61.8,18.9,55,0,0,0,97.4,88.9
212.0,8,12,0,61.8,19.1,55,0,0,0,97.4,88.8
213.0,8,12,0,61.1,19.3,56,0,0,0,97.4,88.8
214.0,8,12,0,61.8,19.5,55,0,0,0,97.3,88.7
215.0,8,12,0,61.8,19.7,55,0,0,0,97.3,88.7
216.0,8,12,0,62.5,19.9,54,0,0,0,97.3,88.6
217.0,8,12,0,62.5,20.1,54,0,0,0,97.3,88.6
218.0,8,12,0,62.5,20.3,54,0,0,0,97.3,88.5
219.0,8,12,0,61.1,20.5,56,0,0,0,97.2,88.5
220.0,8,12,0,61.1,20.7,56,0,0,0,97.2,88.4
221.0,8,12,0,61.1,20.8,56,0,0,0,97.2,88.4
222.0,8,12,0,61.1,21.0,56,0,0,0,97.2,88.3
223.0,8,12,0,61.1,21.2,56,0,0,0,97.2,88.3
224.0,8,12,0,61.1,21.4,56,0,0,0,97.1,88.2
225.0,8,12,0,61.1,21.6,56,0,0,0,97.1,88.2
226.0,8,12,0,61.8,21.7,55,0,0,0,97.1,88.1
227.0,8,12,0,62.5,21.9,54,0,0,0,97.1,88.1
228.0,8,12,0,61.8,22.1,55,0,0,0,97.1,88.0
229.0,8,12,0,62.5,22.3,54,0,0,0,97.0,87.9
230.0,8,12,0,62.5,22.4,54,0,0,0,97.0,87.9
231.0,8,12,0,62.5,22.6,54,0,0,0,97.0,87.8
232.0,8,12,0,63.2,22.8,53,0,0,0,97.0,87.8
233.0,8,12,0,62.5,23.0,54,0,0,0,97.0,87.7
234.0,8,12,0,63.2,23.1,53,0,0,0,96.9,87.7
235.0,8,12,0,61.8,23.3,55,0,0,0,96.9,87.6
236.0,8,12,0,61.8,23.5,55,0,0,0,96.9,87.6
237.0,8,12,0,62.5,23.6,54,0,0,0,96.9,87.5
238.0,8,12,0,61.8,23.8,55,0,0,0,96.9,87.5
239.0,8,12,0,61.8,23.9,55,0,0,0,96.8,87.4
240.0,8,12,0,60.4,24.1,57,0,0,0,96.8,87.4
241.0,8,12,0,58.3,24.3,60,0,0,0,96.8,87.3
242.0,8,12,0,58.3,24.6,60,0,0,0,96.8,87.3
243.0,8,12,0,59.0,24.8,59,0,0,0,96.8,87.2
244.0,8,12,0,59.0,25.1,59,0,0,0,96.7,87.2
245.0,8,12,0,57.6,25.3,61,0,0,0,96.7,87.1
246.0,8,12,0,57.6,25.6,61,0,0,0,96.7,87.0
247.0,8,12,0,58.3,25.8,60,0,0,0,96.7,87.0
248.0,8,12,0,58.3,26.0,60,0,0,0,96.7,86.9
249.0,8,12,0,57.6,26.3,61,0,0,0,96.6,86.9
250.0,8,12,0,58.3,26.5,60,0,0,0,96.6,86.8
251.0,8,12,0,59.7,26.8,58,0,0,0,96.6,86.8
252.0,8,12,0,60.4,27.0,57,0,0,0,96.6,86.7
253.0,8,12,0,61.1,27.3,56,0,0,0,96.6,86.7
254.0,8,12,0,61.8,27.5,55,0,0,0,96.5,86.6
255.0,8,12,0,61.1,27.8,56,0,0,0,96.5,86.6
256.0,8,12,0,60.4,28.0,57,0,0,0,96.5,86.5
257.0,8,12,0,61.1,28.3,56,0,0,0,96.5,86.5
258.0,8,12,0,61.8,28.6,55,0,0,0,96.5,86.4
259.0,8,12,0,61.8,28.8,55,0,0,0,96.4,86.4
260.0,8,12,0,61.8,29.1,55,0,0,0,96.4,86.3
261.0,8,12,0,63.9,29.3,52,0,0,0,96.4,86.3
262.0,8,12,0,63.9,29.6,52,0,0,0,96.4,86.2
263.0,8,12,0,63.2,29.9,53,0,0,0,96.4,86.1
264.0,8,12,0,64.6,30.1,51,0,0,0,96.3,86.1
265.0,8,12,0,63.9,30.4,52,0,0,0,96.3,86.0
266.0,8,12,0,64.6,30.7,51,0,0,0,96.3,86.0
267.0,8,12,0,64.6,30.9,51,0,0,0,96.3,85.9
268.0,8,12,0,65.3,31.2,50,0,0,0,96.3,85.9
269.0,8,12,0,66.0,31.5,49,0,0,0,96.2,85.8
270.0,8,12,0,67.4,31.8,47,0,0,0,96.2,85.8
271.0,8,12,0,68.1,32.0,46,0,0,0,96.2,85.7
272.0,8,12,0,68.1,32.3,46,0,0,0,96.2,85.7
273.0,8,12,0,68.1,32.6,46,0,0,0,96.2,85.6
274.0,8,12,0,68.8,32.9,45,0,0,0,96.1,85.6
275.0,8,12,0,69.4,33.2,44,0,0,0,96.1,85.5
276.0,8,12,0,68.8,33.5,45,0,0,0,96.1,85.5
277.0,8,12,0,70.8,33.8,42,0,0,0,96.1,85.4
278.0,8,12,0,70.8,34.1,42,0,0,0,96.1,85.4
279.0,8,12,0,70.1,34.4,43,0,0,0,96.0,85.3
280.0,8,12,0,68.8,34.6,45,0,0,0,96.0,85.3
281.0,8,12,0,69.4,34.9,44,0,0,0,96.0,85.2
282.0,8,12,0,70.1,35.2,43,0,0,0,96.0,85.2
283.0,8,12,0,71.5,35.5,41,0,0,0,96.0,85.1
284.0,8,12,0,70.8,35.8,42,0,0,0,95.9,85.1
285.0,8,12,0,70.8,36.1,42,0,0,0,95.9,85.0
286.0,8,12,0,71.5,36.4,41,0,0,0,95.9,85.0
287.0,8,12,0,71.5,36.7,41,0,0,0,95.9,84.9
288.0,8,12,0,70.1,37.0,43,0,0,0,95.9,84.9
289.0,8,12,0,70.1,37.3,43,0,0,0,95.8,84.8
290.0,8,12,0,70.8,37.6,42,0,0,0,95.8,84.8
291.0,8,12,0,71.5,37.9,41,0,0,0,95.8,84.7
292.0,8,12,0,72.2,38.2,40,0,0,0,95.8,84.6
293.0,8,12,0,72.2,38.5,40,0,0,0,95.8,84.6
294.0,8,12,0,72.2,38.8,40,0,0,0,95.7,84.5
295.0,8,12,0,71.5,39.1,41,0,0,0,95.7,84.5
296.0,8,12,0,71.5,39.4,41,0,0,0,95.7,84.4
297.0,8,12,0,71.5,39.7,41,0,0,0,95.7,84.4
298.0,8,12,0,72.2,40.0,40,0,0,0,95.7,84.3
299.0,8,12,0,71.5,40.3,41,0,0,0,95.6,84.3
300.0,9,11,0,72.2,40.6,40,0,0,0,95.6,84.2
301.0,9,11,0,72.2,40.9,40,0,0,0,95.6,84.2
302.0,9,11,0,72.2,41.2,40,0,0,0,95.6,84.1
303.0,9,11,0,72.2,41.5,40,0,0,0,95.6,84.1
304.0,9,11,0,72.9,41.8,39,0,0,0,95.5,84.0
305.0,10,10,0,72.9,42.1,39,0,0,0,95.5,84.0
306.0,10,10,0,72.9,42.4,39,0,0,0,95.5,83.9
307.0,10,10,0,72.9,42.7,39,0,0,0,95.5,83.9
308.0,10,10,0,72.2,43.0,40,0,0,0,95.4,83.8
309.0,10,10,0,72.9,43.3,39,0,0,0,95.4,83.7
310.0,11,9,0,72.9,43.6,39,0,0,0,95.4,83.7
311.0,11,9,0,72.2,43.9,40,0,0,0,95.4,83.7
312.0,11,9,0,71.5,44.2,41,0,0,0,95.3,83.6
313.0,11,9,0,72.9,44.5,39,0,0,0,95.3,83.6
314.0,11,9,0,73.6,44.8,38,0,0,0,95.3,83.5
315.0,12,8,0,73.6,45.1,38,0,0,0,95.2,83.5
316.0,12,8,0,73.6,45.4,38,0,0,0,95.2,83.4
317.0,12,8,0,73.6,45.7,38,0,0,0,95.2,83.4
318.0,12,8,0,75.0,46.1,36,0,0,0,95.2,83.3
319.0,12,8,0,75.0,46.4,36,0,0,0,95.1,83.3
320.0,12,8,0,75.0,46.7,36,0,0,0,95.1,83.2
321.0,12,8,0,75.0,47.0,36,0,0,0,95.1,83.2
322.0,12,8,0,75.0,47.3,36,0,0,0,95.0,83.1
323.0,12,8,0,75.7,47.6,35,0,0,0,95.0,83.1
324.0,12,8,0,75.7,47.9,35,0,0,0,95.0,83.0
325.0,12,8,0,75.0,48.2,36,0,0,0,94.9,83.0
326.0,12,8,0,75.0,48.6,36,0,0,0,94.9,82.9
327.0,12,8,0,75.0,48.9,36,0,0,0,94.9,82.8
328.0,12,8,0,75.7,49.2,35,0,0,0,94.8,82.8
329.0,12,8,0,77.1,49.5,33,0,0,0,94.8,82.7
330.0,12,8,0,76.4,49.8,34,0,0,0,94.8,82.7
331.0,12,8,0,76.4,50.1,34,0,0,0,94.8,82.6
332.0,12,8,0,76.4,50.4,34,0,0,0,94.7,82.6
333.0,12,8,0,76.4,50.7,34,0,0,0,94.7,82.5
334.0,12,8,0,77.1,51.0,33,0,0,0,94.7,82.5
335.0,12,8,0,77.1,51.3,33,0,0,0,94.6,82.4
336.0,12,8,0,77.8,51.6,32,0,0,0,94.6,82.4
337.0,12,8,0,79.2,52.0,30,0,0,0,94.6,82.3
338.0,12,8,0,79.9,52.3,29,0,0,0,94.5,82.3
339.0,12,8,0,79.9,52.6,29,0,0,0,94.5,82.2
340.0,12,8,0,79.9,52.9,29,0,0,0,94.5,82.2
341.0,12,8,0,79.9,53.2,29,0,0,0,94.5,82.1
342.0,12,8,0,80.6,53.5,28,0,0,0,94.4,82.1
343.0,12,8,0,80.6,53.8,28,0,0,0,94.4,82.0
344.0,12,8,0,81.9,54.1,26,0,0,0,94.4,81.9
345.0,12,8,0,81.9,54.5,26,0,0,0,94.3,81.9
346.0,12,8,0,81.2,54.8,27,0,0,0,94.3,81.8
347.0,12,8,0,80.6,55.1,28,0,0,0,94.3,81.8
348.0,12,8,0,80.6,55.4,28,0,0,0,94.2,81.7
349.0,12,8,0,80.6,55.7,28,0,0,0,94.2,81.7
350.0,12,8,0,79.9,56.0,29,0,0,0,94.2,81.6
351.0,12,8,0,79.9,56.2,29,0,0,0,94.2,81.6
352.0,12,8,0,79.2,56.5,30,0,0,0,94.1,81.5
353.0,12,8,0,79.2,56.8,30,0,0,0,94.1,81.5
354.0,12,8,0,79.2,57.1,30,0,0,0,94.1,81.4
355.0,12,8,0,79.2,57.4,30,0,0,0,94.0,81.4
356.0,12,8,0,79.2,57.7,30,0,0,0,94.0,81.3
357.0,12,8,0,79.2,57.9,30,0,0,0,94.0,81.3
358.0,12,8,0,78.5,58.2,31,0,0,0,93.9,81.2
359.0,12,8,0,78.5,58.5,31,0,0,0,93.9,81.2
360.0,12,8,0,78.5,58.7,31,0,0,0,93.9,81.1
361.0,12,8,0,78.5,59.0,31,0,0,0,93.9,81.1
362.0,12,8,0,78.5,59.3,31,0,0,0,93.8,81.0
363.0,12,8,0,77.8,59.5,32,0,0,0,93.8,80.9
364.0,12,8,0,77.1,59.7,33,0,0,0,93.8,80.9
365.0,12,8,0,77.1,60.0,33,0,0,0,93.7,80.8
366.0,12,8,0,76.4,60.2,34,0,0,0,93.7,80.8
367.0,12,8,0,75.7,60.5,35,0,0,0,93.7,80.7
368.0,12,8,0,75.7,60.7,35,0,0,0,93.6,80.7
369.0,12,8,0,74.3,60.9,37,0,0,0,93.6,80.6
370.0,12,8,0,74.3,61.1,37,0,0,0,93.6,80.6
371.0,12,8,0,74.3,61.4,37,0,0,0,93.6,80.5
372.0,12,8,0,73.6,61.6,38,0,0,0,93.5,80.5
373.0,12,8,0,75.7,61.8,35,0,0,0,93.5,80.4
374.0,12,8,0,72.9,62.0,39,0,0,0,93.5,80.4
375.0,12,8,0,72.9,62.2,39,0,0,0,93.4,80.3
376.0,12,8,0,72.9,62.4,39,0,0,0,93.4,80.3
377.0,12,8,0,71.5,62.6,41,0,0,0,93.4,80.2
378.0,12,8,0,70.8,62.8,42,0,0,0,93.4,80.2
379.0,12,8,0,71.5,63.0,41,0,0,0,93.3,80.1
380.0,12,8,0,70.8,63.1,42,0,0,0,93.3,80.1
381.0,12,8,0,70.8,63.3,42,0,0,0,93.3,80.0
382.0,12,8,0,71.5,63.5,41,0,0,0,93.2,80.0
383.0,12,8,0,71.5,63.7,41,0,0,0,93.2,79.9
384.0,12,8,0,72.2,63.9,40,0,0,0,93.2,79.9
385.0,12,8,0,71.5,64.0,41,0,0,0,93.1,79.8
386.0,12,8,0,71.5,64.2,41,0,0,0,93.1,79.8
387.0,12,8,0,71.5,64.4,41,0,0,0,93.1,79.7
388.0,12,8,0,71.5,64.5,41,0,0,0,93.0,79.7
389.0,12,8,0,72.2,64.7,40,0,0,0,93.0,79.6
390.0,12,8,0,73.6,64.9,38,0,0,0,93.0,79.5
391.0,12,8,0,73.6,65.0,38,0,0,0,93.0,79.5
392.0,12,8,0,73.6,65.2,38,0,0,0,92.9,79.4
393.0,12,8,0,74.3,65.4,37,0,0,0,92.9,79.4
394.0,12,8,0,74.3,65.5,37,0,0,0,92.9,79.3
395.0,12,8,0,74.3,65.7,37,0,0,0,92.8,79.3
396.0,12,8,0,75.7,65.8,35,0,0,0,92.8,79.2
397.0,12,8,0,75.0,66.0,36,0,0,0,92.8,79.2
398.0,12,8,0,75.7,66.2,35,0,0,0,92.7,79.1
399.0,12,8,0,75.7,66.3,35,0,0,0,92.7,79.1
400.0,12,8,0,76.4,66.5,34,0,0,0,92.7,79.0
401.0,12,8,0,77.1,66.6,33,0,0,0,92.7,79.0
402.0,12,8,0,77.8,66.8,32,0,0,0,92.6,78.9
403.0,12,8,0,78.5,66.9,31,0,0,0,92.6,78.9
404.0,12,8,0,78.5,67.1,31,0,0,0,92.6,78.8
405.0,12,8,0,78.5,67.2,31,0,0,0,92.5,78.8
406.0,12,8,0,79.2,67.4,30,0,0,0,92.5,78.7
407.0,12,8,0,78.5,67.5,31,0,0,0,92.5,78.6
408.0,12,8,0,78.5,67.7,31,0,0,0,92.5,78.6
409.0,12,8,0,79.2,67.8,30,0,0,0,92.4,78.5
