time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
2400.0,01,on_mission,302.9325051679961,38.533747416001994,0.5366785478028071,01_route,2,cell_000_008,1,66.66666666666666
2400.0,02,on_mission,133.66945655043168,311.08462912976483,0.5654935017293367,02_route,0,cell_008_010,3,0.0
2400.0,03,on_mission,416.0,220.0,0.5479772208768311,03_route,2,cell_005_011,2,50.0
2400.0,04,on_mission,258.2836188895408,251.02340158636923,0.5440240722948579,04_route,4,cell_010_003,1,80.0
2400.0,05,on_mission,350.1693611474042,344.7459582788933,0.651610724977732,05_route,3,cell_010_007,2,60.0
2400.0,06,on_mission,329.10427500435986,172.72393124890996,0.6399524775179678,06_route,1,cell_003_011,2,33.33333333333333
2400.0,07,on_mission,365.35267419934627,264.1582715147029,0.6535980709344429,07_route,2,cell_006_009,4,33.33333333333333
2400.0,08,on_mission,380.0,240.0,0.6376924767813477,08_route,1,cell_010_009,2,33.33333333333333
2400.0,09,on_mission,423.4475380551896,102.24303937582313,0.7070511872937099,09_route,1,cell_009_007,2,33.33333333333333
2400.0,10,on_mission,387.9852974952041,171.94118998081618,0.6873841271499453,10_route,4,cell_003_009,1,80.0
2400.0,11,on_mission,454.0,60.0,0.6986855908981545,11_route,2,cell_001_001,1,66.66666666666666
2400.0,12,on_mission,363.0895796621444,273.62375877127624,0.6905748460013481,12_route,0,cell_011_006,3,0.0
2400.0,13,on_mission,78.96531510890952,447.38039922979965,0.7846633822977298,13_route,0,cell_011_001,4,0.0
2400.0,14,on_mission,47.85430072655778,111.1417202906231,0.7763746241154906,14_route,0,cell_006_010,3,0.0
2400.0,15,on_mission,280.6030303803303,400.6030303803303,0.7638610233451324,15_route,2,cell_003_000,1,66.66666666666666
2400.0,16,on_mission,320.8000000000001,194.40000000000012,0.7863072542981812,16_route,1,cell_005_008,3,25.0
2400.0,17,on_mission,242.0,340.0,0.8950211669922612,17_route,5,cell_008_005,1,83.33333333333334
2400.0,18,on_mission,366.9628525698772,163.4086217313493,0.8963259791578362,18_route,4,cell_011_008,1,80.0
2400.0,19,on_mission,184.36847898818377,416.88058516954743,0.9063582810669817,19_route,4,cell_008_007,2,66.66666666666666
2400.0,20,on_mission,346.0,260.0,0.9076379739680133,20_route,2,cell_006_010,2,50.0
2400.0,21,on_mission,77.65941338991853,319.2328337154815,0.9417989417989461,21_route,0,cell_010_006,3,0.0
2400.0,22,on_mission,88.1730090072058,257.32569144065207,0.9433862433862475,22_route,0,cell_010_011,3,0.0
2400.0,23,on_mission,90.81011208072925,201.40390134845606,0.944973544973549,23_route,0,cell_007_009,3,0.0
2400.0,24,on_mission,25.463355244604546,124.45184729477492,0.9523809523809559,24_route,0,cell_004_006,3,0.0
2400.0,25,on_mission,360.61731573020245,239.3826842697976,0.33112923791492027,25_route,0,cell_004_010,3,0.0
2400.0,26,on_mission,232.83627955293318,43.570629880424804,0.3519491232502526,26_route,0,cell_000_005,5,0.0
2400.0,27,on_mission,226.0,380.0,0.36138999004869454,27_route,0,cell_009_002,5,0.0
2400.0,28,on_mission,356.0,300.0,0.3664437564699996,28_route,2,cell_007_009,3,40.0
2400.0,29,on_mission,442.6870602481394,236.12236148883588,0.40099197727205477,29_route,1,cell_008_011,2,33.33333333333333
2400.0,30,on_mission,348.27692447474993,295.0217105890625,0.4132268012160906,30_route,3,cell_003_006,1,75.0
2400.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
