time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
5400.0,01,on_mission,398.7867965644037,321.2132034355963,0.6378937046373356,01_route,2,cell_009_008,4,33.33333333333333
5400.0,02,on_mission,416.0761771060213,175.13905831518292,0.594336887371066,02_route,1,cell_003_011,2,33.33333333333333
5400.0,03,on_mission,294.0,60.0,0.6520914304750278,03_route,0,cell_001_000,9,0.0
5400.0,04,on_mission,324.848628429579,247.19825319877066,0.6689238814097633,04_route,0,cell_005_011,5,0.0
5400.0,05,on_mission,460.0,380.0,0.9090295321070513,05_route,1,cell_009_002,2,33.33333333333333
5400.0,06,on_mission,171.51467314236226,293.72409189564866,0.9354497354497402,06_route,0,cell_010_011,3,0.0
5400.0,07,on_mission,-8.116215898633882,10.693125741334045,0.9566137566137598,07_route,0,cell_000_010,7,0.0
5400.0,08,on_mission,-81.36356678749826,180.77482343267144,0.9597883597883627,08_route,0,cell_009_009,3,0.0
5400.0,09,spare,-500.0,0.0,1.0,09_route,0,cell_007_007,3,0.0
5400.0,10,spare,-500.0,0.0,1.0,10_route,0,cell_010_011,3,0.0
5400.0,11,spare,-498.3960196861837,0.707874307226231,1.0,11_route,0,cell_009_009,3,0.0
5400.0,12,spare,-500.0,2.220446049250313e-16,1.0,12_route,0,cell_000_010,7,0.0
5400.0,13,on_mission,171.70093168600457,404.14953415699785,0.3311413737611125,13_route,0,cell_010_003,3,0.0
5400.0,14,on_mission,60.360103208917614,304.1243527031844,0.40151015513164334,14_route,0,cell_000_009,3,0.0
5400.0,15,on_mission,333.36945302014567,311.1554635247319,0.4069442458227105,15_route,2,cell_010_009,1,66.66666666666666
5400.0,16,on_mission,402.02053853604673,186.38356917116258,0.4305599746453151,16_route,2,cell_003_011,1,66.66666666666666
5400.0,17,on_mission,236.0,60.0,0.5366911717328953,17_route,1,cell_001_004,2,33.33333333333333
5400.0,18,on_mission,300.06158587178334,200.0923788076753,0.55878115601307,18_route,6,cell_003_006,1,85.71428571428571
5400.0,19,on_mission,403.90031056200144,67.80062112400304,0.5790994268292335,19_route,2,cell_000_009,3,40.0
5400.0,20,on_mission,314.5441558772844,354.5441558772844,0.6713523829288826,20_route,6,cell_007_006,3,66.66666666666666
5400.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
