time,active_uavs,spare_uavs,swapping_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc
250.0,8,2,0,66.0,24.9,49,0,0,0,93.6,86.9
251.0,8,2,0,66.7,25.2,48,0,0,0,93.5,86.8
252.0,8,2,0,66.7,25.5,48,0,0,0,93.5,86.8
253.0,8,2,0,67.4,25.7,47,0,0,0,93.5,86.7
254.0,8,2,0,67.4,26.0,47,0,0,0,93.4,86.7
255.0,8,2,0,67.4,26.3,47,0,0,0,93.4,86.6
256.0,8,2,0,66.7,26.6,48,0,0,0,93.3,86.6
257.0,8,2,0,66.7,26.9,48,0,0,0,93.3,86.5
258.0,8,2,0,66.7,27.1,48,0,0,0,93.3,86.5
259.0,8,2,0,66.7,27.4,48,0,0,0,93.2,86.4
260.0,8,2,0,67.4,27.7,47,0,0,0,93.2,86.4
261.0,8,2,0,68.1,28.0,46,0,0,0,93.1,86.3
262.0,8,2,0,68.1,28.3,46,0,0,0,93.1,86.3
263.0,8,2,0,68.8,28.5,45,0,0,0,93.1,86.2
264.0,8,2,0,67.4,28.8,47,0,0,0,93.0,86.1
265.0,8,2,0,67.4,29.1,47,0,0,0,93.0,86.1
266.0,8,2,0,67.4,29.4,47,0,0,0,93.0,86.0
267.0,8,2,0,67.4,29.7,47,0,0,0,92.9,86.0
268.0,8,2,0,68.8,30.0,45,0,0,0,92.9,85.9
269.0,8,2,0,69.4,30.2,44,0,0,0,92.8,85.9
270.0,8,2,0,68.8,30.5,45,0,0,0,92.8,85.8
271.0,8,2,0,68.8,30.8,45,0,0,0,92.8,85.8
272.0,8,2,0,68.8,31.1,45,0,0,0,92.7,85.7
273.0,8,2,0,68.8,31.4,45,0,0,0,92.7,85.7
274.0,8,2,0,69.4,31.7,44,0,0,0,92.6,85.6
275.0,8,2,0,68.8,32.0,45,0,0,0,92.6,85.6
276.0,8,2,0,69.4,32.3,44,0,0,0,92.6,85.5
277.0,8,2,0,71.5,32.5,41,0,0,0,92.5,85.5
278.0,8,2,0,72.9,32.9,39,0,0,0,92.5,85.4
279.0,8,2,0,72.2,33.2,40,0,0,0,92.5,85.4
280.0,8,2,0,72.9,33.5,39,0,0,0,92.4,85.3
281.0,8,2,0,72.9,33.8,39,0,0,0,92.4,85.2
282.0,8,2,0,72.9,34.1,39,0,0,0,92.3,85.2
283.0,8,2,0,72.2,34.4,40,0,0,0,92.3,85.1
284.0,8,2,0,72.9,34.7,39,0,0,0,92.3,85.1
285.0,8,2,0,73.6,35.0,38,0,0,0,92.2,85.0
286.0,8,2,0,72.9,35.3,39,0,0,0,92.2,85.0
287.0,8,2,0,73.6,35.6,38,0,0,0,92.2,84.9
288.0,8,2,0,73.6,35.9,38,0,0,0,92.1,84.9
289.0,8,2,0,73.6,36.2,38,0,0,0,92.1,84.8
290.0,8,2,0,72.9,36.5,39,0,0,0,92.0,84.8
291.0,8,2,0,72.9,36.8,39,0,0,0,92.0,84.7
292.0,8,2,0,74.3,37.1,37,0,0,0,92.0,84.7
293.0,8,2,0,74.3,37.4,37,0,0,0,91.9,84.6
294.0,8,2,0,73.6,37.7,38,0,0,0,91.9,84.6
295.0,8,2,0,73.6,38.0,38,0,0,0,91.8,84.5
296.0,8,2,0,74.3,38.4,37,0,0,0,91.8,84.5
297.0,8,2,0,73.6,38.7,38,0,0,0,91.8,84.4
298.0,8,2,0,73.6,39.0,38,0,0,0,91.7,84.4
299.0,8,2,0,73.6,39.3,38,0,0,0,91.7,84.3
300.0,8,2,0,74.3,39.6,37,0,0,0,91.7,84.2
301.0,8,2,0,75.0,39.9,36,0,0,0,91.6,84.2
302.0,8,2,0,75.0,40.2,36,0,0,0,91.6,84.1
303.0,8,2,0,75.7,40.5,35,0,0,0,91.5,84.1
304.0,8,2,0,75.0,40.8,36,0,0,0,91.5,84.0
305.0,8,2,0,75.0,41.1,36,0,0,0,91.5,84.0
306.0,8,2,0,75.7,41.5,35,0,0,0,91.4,83.9
307.0,8,2,0,75.7,41.8,35,0,0,0,91.4,83.9
308.0,8,2,0,75.7,42.1,35,0,0,0,91.4,83.8
309.0,8,2,0,75.0,42.4,36,0,0,0,91.3,83.8
310.0,8,2,0,75.7,42.7,35,0,0,0,91.3,83.7
311.0,8,2,0,76.4,43.0,34,0,0,0,91.2,83.7
312.0,8,2,0,78.5,43.4,31,0,0,0,91.2,83.6
313.0,8,2,0,78.5,43.7,31,0,0,0,91.2,83.6
314.0,8,2,0,78.5,44.0,31,0,0,0,91.1,83.5
315.0,8,2,0,79.9,44.4,29,0,0,0,91.1,83.5
316.0,8,2,0,79.2,44.7,30,0,0,0,91.0,83.4
317.0,8,2,0,79.2,45.0,30,0,0,0,91.0,83.3
318.0,8,2,0,78.5,45.3,31,0,0,0,91.0,83.3
319.0,8,2,0,78.5,45.7,31,0,0,0,90.9,83.2
320.0,8,2,0,77.8,46.0,32,0,0,0,90.9,83.2
321.0,8,2,0,77.8,46.3,32,0,0,0,90.9,83.1
322.0,8,2,0,77.8,46.6,32,0,0,0,90.8,83.1
323.0,8,2,0,77.8,47.0,32,0,0,0,90.8,83.0
324.0,8,2,0,77.8,47.3,32,0,0,0,90.7,83.0
325.0,8,2,0,77.8,47.6,32,0,0,0,90.7,82.9
326.0,8,2,0,77.8,47.9,32,0,0,0,90.7,82.9
327.0,8,2,0,78.5,48.3,31,0,0,0,90.6,82.8
328.0,8,2,0,78.5,48.6,31,0,0,0,90.6,82.8
329.0,8,2,0,78.5,48.9,31,0,0,0,90.6,82.7
330.0,8,2,0,78.5,49.2,31,0,0,0,90.5,82.7
331.0,8,2,0,78.5,49.5,31,0,0,0,90.5,82.6
332.0,8,2,0,78.5,49.9,31,0,0,0,90.4,82.6
333.0,8,2,0,78.5,50.2,31,0,0,0,90.4,82.5
334.0,8,2,0,78.5,50.5,31,0,0,0,90.4,82.5
335.0,8,2,0,79.2,50.8,30,0,0,0,90.3,82.4
336.0,8,2,0,79.2,51.1,30,0,0,0,90.3,82.3
337.0,8,2,0,79.2,51.4,30,0,0,0,90.2,82.3
338.0,8,2,0,79.2,51.8,30,0,0,0,90.2,82.2
339.0,8,2,0,79.2,52.1,30,0,0,0,90.2,82.2
340.0,8,2,0,79.2,52.4,30,0,0,0,90.1,82.1
341.0,8,2,0,79.2,52.7,30,0,0,0,90.1,82.1
342.0,8,2,0,79.9,53.0,29,0,0,0,90.1,82.0
343.0,8,2,0,79.9,53.3,29,0,0,0,90.0,82.0
344.0,8,2,0,79.9,53.6,29,0,0,0,90.0,81.9
345.0,8,2,0,79.9,53.9,29,0,0,0,89.9,81.9
346.0,8,2,0,79.9,54.2,29,0,0,0,89.9,81.8
347.0,8,2,0,79.9,54.5,29,0,0,0,89.9,81.8
348.0,8,2,0,79.2,54.8,30,0,0,0,89.8,81.7
349.0,8,2,0,77.8,55.1,32,0,0,0,89.8,81.7
350.0,8,2,0,77.8,55.3,32,0,0,0,89.7,81.6
351.0,8,2,0,77.8,55.6,32,0,0,0,89.7,81.6
352.0,8,2,0,77.8,55.9,32,0,0,0,89.7,81.5
353.0,8,2,0,77.8,56.2,32,0,0,0,89.6,81.5
354.0,8,2,0,77.8,56.4,32,0,0,0,89.6,81.4
355.0,8,2,0,77.8,56.7,32,0,0,0,89.6,81.4
356.0,8,2,0,77.1,57.0,33,0,0,0,89.5,81.3
357.0,8,2,0,77.1,57.2,33,0,0,0,89.5,81.3
358.0,8,2,0,76.4,57.5,34,0,0,0,89.4,81.2
359.0,8,2,0,76.4,57.7,34,0,0,0,89.4,81.1
360.0,8,2,0,76.4,58.0,34,0,0,0,89.4,81.1
361.0,8,2,0,76.4,58.2,34,0,0,0,89.3,81.0
362.0,8,2,0,76.4,58.5,34,0,0,0,89.3,81.0
363.0,8,2,0,76.4,58.7,34,0,0,0,89.3,81.0
364.0,8,2,0,75.7,58.9,35,0,0,0,89.2,80.9
365.0,8,2,0,75.7,59.2,35,0,0,0,89.2,80.9
366.0,8,2,0,75.0,59.4,36,0,0,0,89.1,80.8
367.0,8,2,0,74.3,59.6,37,0,0,0,89.1,80.8
368.0,8,2,0,72.9,59.8,39,0,0,0,89.1,80.7
369.0,8,2,0,72.9,60.1,39,0,0,0,89.0,80.6
370.0,8,2,0,73.6,60.3,38,0,0,0,89.0,80.6
371.0,8,2,0,73.6,60.5,38,0,0,0,88.9,80.5
372.0,8,2,0,73.6,60.7,38,0,0,0,88.9,80.5
373.0,8,2,0,73.6,60.9,38,0,0,0,88.9,80.4
374.0,8,2,0,73.6,61.1,38,0,0,0,88.8,80.4
375.0,8,2,0,72.9,61.3,39,0,0,0,88.8,80.3
376.0,8,2,0,72.9,61.6,39,0,0,0,88.8,80.3
377.0,8,2,0,71.5,61.8,41,0,0,0,88.7,80.2
378.0,8,2,0,71.5,62.0,41,0,0,0,88.7,80.2
379.0,8,2,0,72.9,62.2,39,0,0,0,88.6,80.1
380.0,8,2,0,72.9,62.4,39,0,0,0,88.6,80.1
381.0,8,2,0,72.2,62.6,40,0,0,0,88.6,80.0
382.0,8,2,0,72.2,62.8,40,0,0,0,88.5,80.0
383.0,8,2,0,72.2,63.0,40,0,0,0,88.5,79.9
384.0,8,2,0,71.5,63.2,41,0,0,0,88.5,79.9
385.0,8,2,0,72.2,63.4,40,0,0,0,88.4,79.8
386.0,8,2,0,72.2,63.5,40,0,0,0,88.4,79.7
387.0,8,2,0,71.5,63.7,41,0,0,0,88.3,79.7
388.0,8,2,0,71.5,63.9,41,0,0,0,88.3,79.6
389.0,8,2,0,72.2,64.1,40,0,0,0,88.3,79.6
390.0,8,2,0,72.2,64.3,40,0,0,0,88.2,79.5
391.0,8,2,0,71.5,64.5,41,0,0,0,88.2,79.5
392.0,8,2,0,70.8,64.6,42,0,0,0,88.2,79.4
393.0,8,2,0,71.5,64.8,41,0,0,0,88.1,79.4
394.0,8,2,0,72.9,65.0,39,0,0,0,88.1,79.3
395.0,8,2,0,72.9,65.2,39,0,0,0,88.0,79.3
396.0,8,2,0,72.2,65.3,40,0,0,0,88.0,79.2
397.0,8,2,0,72.2,65.5,40,0,0,0,88.0,79.2
398.0,8,2,0,72.2,65.7,40,0,0,0,87.9,79.1
399.0,8,2,0,72.2,65.8,40,0,0,0,87.9,79.1
400.0,8,2,0,70.8,66.0,42,0,0,0,87.8,79.0
401.0,8,2,0,70.8,66.2,42,0,0,0,87.8,79.0
402.0,8,2,0,70.1,66.3,43,0,0,0,87.8,78.9
403.0,8,2,0,70.1,66.5,43,0,0,0,87.7,78.8
404.0,8,2,0,70.8,66.6,42,0,0,0,87.7,78.8
405.0,8,2,0,70.8,66.8,42,0,0,0,87.7,78.7
406.0,8,2,0,70.8,66.9,42,0,0,0,87.6,78.7
407.0,8,2,0,70.8,67.1,42,0,0,0,87.6,78.6
