time,active_uavs,spare_uavs,swapping_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc
135.0,4,26,0,21.5,3.7,113,0,0,0,99.1,92.9
136.0,4,26,0,23.6,3.9,110,0,0,0,99.1,92.8
137.0,4,26,0,25.0,4.0,108,0,0,0,99.1,92.8
138.0,4,26,0,25.0,4.2,108,0,0,0,99.1,92.7
139.0,4,26,0,25.0,4.3,108,0,0,0,99.1,92.7
140.0,4,26,0,25.0,4.5,108,0,0,0,99.1,92.6
141.0,4,26,0,26.4,4.6,106,0,0,0,99.1,92.6
142.0,4,26,0,27.8,4.8,104,0,0,0,99.1,92.5
143.0,4,26,0,28.5,5.0,103,0,0,0,99.1,92.4
144.0,4,26,0,28.5,5.1,103,0,0,0,99.1,92.4
145.0,4,26,0,28.5,5.3,103,0,0,0,99.1,92.3
146.0,4,26,0,28.5,5.5,103,0,0,0,99.1,92.3
147.0,4,26,0,29.9,5.6,101,0,0,0,99.0,92.2
148.0,4,26,0,29.9,5.8,101,0,0,0,99.0,92.2
149.0,4,26,0,30.6,6.0,100,0,0,0,99.0,92.1
150.0,5,25,0,30.6,6.1,100,0,0,0,99.0,92.1
151.0,5,25,0,30.6,6.3,100,0,0,0,99.0,92.0
152.0,5,25,0,30.6,6.4,100,0,0,0,99.0,92.0
153.0,5,25,0,30.6,6.6,100,0,0,0,99.0,91.9
154.0,5,25,0,31.9,6.8,98,0,0,0,99.0,91.9
155.0,6,24,0,31.9,6.9,98,0,0,0,99.0,91.8
156.0,6,24,0,33.3,7.1,96,0,0,0,99.0,91.8
157.0,6,24,0,33.3,7.3,96,0,0,0,99.0,91.7
158.0,6,24,0,33.3,7.4,96,0,0,0,98.9,91.7
159.0,6,24,0,33.3,7.6,96,0,0,0,98.9,91.6
160.0,7,23,0,33.3,7.8,96,0,0,0,98.9,91.5
161.0,7,23,0,34.7,7.9,94,0,0,0,98.9,91.5
162.0,7,23,0,34.7,8.1,94,0,0,0,98.9,91.4
163.0,7,23,0,34.7,8.2,94,0,0,0,98.9,91.4
164.0,7,23,0,34.7,8.4,94,0,0,0,98.9,91.3
165.0,8,22,0,34.7,8.6,94,0,0,0,98.9,91.3
166.0,8,22,0,34.7,8.7,94,0,0,0,98.9,91.2
167.0,8,22,0,35.4,8.9,93,0,0,0,98.8,91.2
168.0,8,22,0,36.1,9.0,92,0,0,0,98.8,91.1
169.0,8,22,0,36.8,9.2,91,0,0,0,98.8,91.1
170.0,8,22,0,36.8,9.4,91,0,0,0,98.8,91.0
171.0,8,22,0,36.8,9.5,91,0,0,0,98.8,91.0
172.0,8,22,0,36.8,9.7,91,0,0,0,98.8,90.9
173.0,8,22,0,36.8,9.9,91,0,0,0,98.8,90.9
174.0,8,22,0,37.5,10.0,90,0,0,0,98.7,90.8
175.0,8,22,0,37.5,10.2,90,0,0,0,98.7,90.8
176.0,8,22,0,38.9,10.3,88,0,0,0,98.7,90.7
177.0,8,22,0,38.9,10.5,88,0,0,0,98.7,90.6
178.0,8,22,0,39.6,10.7,87,0,0,0,98.7,90.6
179.0,8,22,0,39.6,10.8,87,0,0,0,98.7,90.5
180.0,8,22,0,39.6,11.0,87,0,0,0,98.7,90.5
181.0,8,22,0,40.3,11.1,86,0,0,0,98.6,90.4
182.0,8,22,0,40.3,11.3,86,0,0,0,98.6,90.4
183.0,8,22,0,42.4,11.5,83,0,0,0,98.6,90.3
184.0,8,22,0,42.4,11.6,83,0,0,0,98.6,90.3
185.0,8,22,0,42.4,11.8,83,0,0,0,98.6,90.2
186.0,8,22,0,42.4,12.0,83,0,0,0,98.6,90.2
187.0,8,22,0,42.4,12.1,83,0,0,0,98.6,90.1
188.0,8,22,0,43.1,12.3,82,0,0,0,98.6,90.1
189.0,8,22,0,43.8,12.5,81,0,0,0,98.5,90.0
190.0,8,22,0,44.4,12.6,80,0,0,0,98.5,90.0
191.0,8,22,0,45.1,12.8,79,0,0,0,98.5,89.9
192.0,8,22,0,45.8,13.0,78,0,0,0,98.5,89.9
193.0,8,22,0,45.8,13.1,78,0,0,0,98.5,89.8
194.0,8,22,0,45.8,13.3,78,0,0,0,98.5,89.8
195.0,8,22,0,47.2,13.5,76,0,0,0,98.5,89.7
196.0,8,22,0,47.2,13.7,76,0,0,0,98.4,89.7
197.0,8,22,0,47.9,13.8,75,0,0,0,98.4,89.6
198.0,8,22,0,49.3,14.0,73,0,0,0,98.4,89.6
199.0,8,22,0,49.3,14.2,73,0,0,0,98.4,89.5
200.0,8,22,0,50.0,14.4,72,0,0,0,98.4,89.5
201.0,8,22,0,50.7,14.5,71,0,0,0,98.4,89.4
202.0,8,22,0,50.7,14.7,71,0,0,0,98.4,89.4
203.0,8,22,0,50.7,14.9,71,0,0,0,98.3,89.3
204.0,8,22,0,52.1,15.1,69,0,0,0,98.3,89.3
205.0,8,22,0,52.1,15.3,69,0,0,0,98.3,89.2
206.0,8,22,0,52.1,15.4,69,0,0,0,98.3,89.1
207.0,8,22,0,52.8,15.6,68,0,0,0,98.3,89.1
208.0,8,22,0,52.8,15.8,68,0,0,0,98.3,89.0
209.0,8,22,0,52.8,16.0,68,0,0,0,98.3,89.0
210.0,8,22,0,53.5,16.2,67,0,0,0,98.3,88.9
211.0,8,22,0,53.5,16.3,67,0,0,0,98.2,88.9
212.0,8,22,0,52.8,16.5,68,0,0,0,98.2,88.8
213.0,8,22,0,52.8,16.7,68,0,0,0,98.2,88.8
214.0,8,22,0,52.8,16.8,68,0,0,0,98.2,88.7
215.0,8,22,0,52.8,17.0,68,0,0,0,98.2,88.7
216.0,8,22,0,52.8,17.2,68,0,0,0,98.2,88.6
217.0,8,22,0,52.8,17.3,68,0,0,0,98.2,88.6
218.0,8,22,0,54.2,17.5,66,0,0,0,98.1,88.5
219.0,8,22,0,53.5,17.7,67,0,0,0,98.1,88.5
220.0,8,22,0,52.8,17.8,68,0,0,0,98.1,88.4
221.0,8,22,0,52.8,18.0,68,0,0,0,98.1,88.4
222.0,8,22,0,52.8,18.1,68,0,0,0,98.1,88.3
223.0,8,22,0,52.8,18.3,68,0,0,0,98.1,88.3
224.0,8,22,0,53.5,18.5,67,0,0,0,98.1,88.3
225.0,8,22,0,53.5,18.6,67,0,0,0,98.1,88.2
226.0,8,22,0,52.8,18.8,68,0,0,0,98.0,88.2
227.0,8,22,0,53.5,18.9,67,0,0,0,98.0,88.1
228.0,8,22,0,53.5,19.1,67,0,0,0,98.0,88.1
229.0,8,22,0,51.4,19.2,70,0,0,0,98.0,88.0
230.0,8,22,0,51.4,19.4,70,0,0,0,98.0,88.0
231.0,8,22,0,51.4,19.5,70,0,0,0,98.0,87.9
232.0,8,22,0,51.4,19.6,70,0,0,0,98.0,87.9
233.0,8,22,0,49.3,19.8,73,0,0,0,97.9,87.8
234.0,8,22,0,49.3,19.9,73,0,0,0,97.9,87.8
235.0,8,22,0,49.3,20.0,73,0,0,0,97.9,87.7
236.0,8,22,0,49.3,20.1,73,0,0,0,97.9,87.6
237.0,8,22,0,48.6,20.3,74,0,0,0,97.9,87.6
238.0,8,22,0,49.3,20.4,73,0,0,0,97.9,87.5
239.0,8,22,0,48.6,20.5,74,0,0,0,97.9,87.5
240.0,8,22,0,47.9,20.6,75,0,0,0,97.8,87.4
241.0,8,22,0,47.9,20.8,75,0,0,0,97.8,87.4
242.0,8,22,0,47.9,21.0,75,0,0,0,97.8,87.3
243.0,8,22,0,47.9,21.2,75,0,0,0,97.8,87.3
244.0,8,22,0,47.9,21.4,75,0,0,0,97.8,87.2
245.0,8,22,0,49.3,21.6,73,0,0,0,97.8,87.2
246.0,8,22,0,48.6,21.8,74,0,0,0,97.8,87.1
247.0,8,22,0,49.3,22.0,73,0,0,0,97.8,87.1
248.0,8,22,0,49.3,22.2,73,0,0,0,97.7,87.0
249.0,8,22,0,51.4,22.4,70,0,0,0,97.7,87.0
250.0,8,22,0,50.7,22.7,71,0,0,0,97.7,86.9
251.0,8,22,0,50.7,22.9,71,0,0,0,97.7,86.9
252.0,8,22,0,50.7,23.1,71,0,0,0,97.7,86.8
253.0,8,22,0,50.7,23.3,71,0,0,0,97.7,86.7
254.0,8,22,0,50.7,23.5,71,0,0,0,97.7,86.7
255.0,8,22,0,51.4,23.7,70,0,0,0,97.6,86.6
256.0,8,22,0,50.0,23.9,72,0,0,0,97.6,86.6
257.0,8,22,0,50.7,24.1,71,0,0,0,97.6,86.5
258.0,8,22,0,49.3,24.3,73,0,0,0,97.6,86.5
259.0,8,22,0,49.3,24.5,73,0,0,0,97.6,86.4
260.0,8,22,0,50.7,24.8,71,0,0,0,97.6,86.4
261.0,8,22,0,50.7,25.0,71,0,0,0,97.6,86.3
262.0,8,22,0,50.7,25.2,71,0,0,0,97.6,86.3
263.0,8,22,0,50.7,25.4,71,0,0,0,97.5,86.2
264.0,8,22,0,52.1,25.6,69,0,0,0,97.5,86.2
265.0,8,22,0,52.8,25.8,68,0,0,0,97.5,86.1
266.0,8,22,0,51.4,26.0,70,0,0,0,97.5,86.1
267.0,8,22,0,51.4,26.2,70,0,0,0,97.5,86.0
268.0,8,22,0,51.4,26.5,70,0,0,0,97.5,86.0
269.0,8,22,0,52.1,26.7,69,0,0,0,97.5,85.9
270.0,8,22,0,52.8,26.9,68,0,0,0,97.4,85.8
271.0,8,22,0,53.5,27.1,67,0,0,0,97.4,85.8
272.0,8,22,0,53.5,27.3,67,0,0,0,97.4,85.7
273.0,8,22,0,53.5,27.6,67,0,0,0,97.4,85.7
274.0,8,22,0,54.2,27.8,66,0,0,0,97.4,85.6
275.0,8,22,0,54.9,28.0,65,0,0,0,97.4,85.6
276.0,8,22,0,54.2,28.2,66,0,0,0,97.4,85.5
277.0,8,22,0,54.9,28.5,65,0,0,0,97.4,85.5
278.0,8,22,0,55.6,28.7,64,0,0,0,97.3,85.4
279.0,8,22,0,56.2,28.9,63,0,0,0,97.3,85.4
280.0,8,22,0,56.2,29.2,63,0,0,0,97.3,85.3
281.0,8,22,0,57.6,29.4,61,0,0,0,97.3,85.3
282.0,8,22,0,58.3,29.7,60,0,0,0,97.3,85.2
283.0,8,22,0,58.3,29.9,60,0,0,0,97.3,85.2
284.0,8,22,0,59.7,30.2,58,0,0,0,97.3,85.1
285.0,8,22,0,61.1,30.4,56,0,0,0,97.2,85.1
286.0,8,22,0,63.2,30.7,53,0,0,0,97.2,85.0
287.0,8,22,0,63.2,30.9,53,0,0,0,97.2,84.9
288.0,8,22,0,63.2,31.2,53,0,0,0,97.2,84.9
289.0,8,22,0,63.9,31.5,52,0,0,0,97.2,84.8
290.0,8,22,0,63.9,31.7,52,0,0,0,97.2,84.8
291.0,8,22,0,64.6,32.0,51,0,0,0,97.2,84.7
292.0,8,22,0,66.0,32.3,49,0,0,0,97.1,84.7
293.0,8,22,0,65.3,32.5,50,0,0,0,97.1,84.6
294.0,8,22,0,65.3,32.8,50,0,0,0,97.1,84.6
295.0,8,22,0,66.0,33.1,49,0,0,0,97.1,84.5
296.0,8,22,0,67.4,33.4,47,0,0,0,97.1,84.5
297.0,8,22,0,67.4,33.7,47,0,0,0,97.1,84.4
298.0,8,22,0,66.7,33.9,48,0,0,0,97.1,84.4
299.0,8,22,0,67.4,34.2,47,0,0,0,97.1,84.3
300.0,9,21,0,67.4,34.5,47,0,0,0,97.0,84.3
301.0,9,21,0,68.1,34.8,46,0,0,0,97.0,84.2
302.0,9,21,0,68.1,35.1,46,0,0,0,97.0,84.2
303.0,9,21,0,68.1,35.3,46,0,0,0,97.0,84.1
304.0,9,21,0,69.4,35.6,44,0,0,0,97.0,84.0
305.0,10,20,0,70.1,35.9,43,0,0,0,97.0,84.0
306.0,10,20,0,70.1,36.2,43,0,0,0,96.9,83.9
307.0,10,20,0,71.5,36.5,41,0,0,0,96.9,83.9
308.0,10,20,0,71.5,36.8,41,0,0,0,96.9,83.8
309.0,10,20,0,72.2,37.1,40,0,0,0,96.9,83.8
310.0,11,19,0,72.9,37.4,39,0,0,0,96.9,83.7
311.0,11,19,0,72.9,37.7,39,0,0,0,96.9,83.7
312.0,11,19,0,72.9,38.0,39,0,0,0,96.8,83.6
313.0,11,19,0,74.3,38.3,37,0,0,0,96.8,83.6
314.0,11,19,0,74.3,38.6,37,0,0,0,96.8,83.5
315.0,12,18,0,74.3,39.0,37,0,0,0,96.8,83.5
316.0,12,18,0,74.3,39.3,37,0,0,0,96.8,83.4
317.0,12,18,0,74.3,39.6,37,0,0,0,96.7,83.4
318.0,12,18,0,74.3,39.9,37,0,0,0,96.7,83.3
319.0,12,18,0,73.6,40.2,38,0,0,0,96.7,83.3
320.0,12,18,0,73.6,40.5,38,0,0,0,96.7,83.2
321.0,12,18,0,74.3,40.8,37,0,0,0,96.7,83.2
322.0,12,18,0,75.0,41.1,36,0,0,0,96.6,83.1
323.0,12,18,0,75.0,41.4,36,0,0,0,96.6,83.1
324.0,12,18,0,75.0,41.7,36,0,0,0,96.6,83.0
325.0,12,18,0,75.0,42.0,36,0,0,0,96.6,83.0
326.0,12,18,0,74.3,42.4,37,0,0,0,96.6,82.9
327.0,12,18,0,74.3,42.7,37,0,0,0,96.5,82.8
328.0,12,18,0,73.6,43.0,38,0,0,0,96.5,82.8
329.0,12,18,0,73.6,43.3,38,0,0,0,96.5,82.7
330.0,12,18,0,74.3,43.6,37,0,0,0,96.5,82.7
331.0,12,18,0,75.7,43.9,35,0,0,0,96.5,82.6
332.0,12,18,0,76.4,44.2,34,0,0,0,96.4,82.6
333.0,12,18,0,75.7,44.5,35,0,0,0,96.4,82.5
334.0,12,18,0,75.7,44.8,35,0,0,0,96.4,82.5
335.0,12,18,0,75.7,45.1,35,0,0,0,96.4,82.4
336.0,12,18,0,75.7,45.4,35,0,0,0,96.4,82.4
337.0,12,18,0,77.1,45.7,33,0,0,0,96.3,82.3
338.0,12,18,0,77.8,46.0,32,0,0,0,96.3,82.3
339.0,12,18,0,77.8,46.3,32,0,0,0,96.3,82.2
340.0,12,18,0,77.8,46.6,32,0,0,0,96.3,82.2
341.0,12,18,0,76.4,46.9,34,0,0,0,96.2,82.1
342.0,12,18,0,76.4,47.2,34,0,0,0,96.2,82.1
343.0,12,18,0,77.1,47.5,33,0,0,0,96.2,82.0
344.0,12,18,0,78.5,47.8,31,0,0,0,96.2,81.9
345.0,12,18,0,79.2,48.1,30,0,0,0,96.2,81.9
346.0,12,18,0,79.2,48.4,30,0,0,0,96.1,81.8
347.0,12,18,0,79.2,48.7,30,0,0,0,96.1,81.8
348.0,12,18,0,79.2,49.0,30,0,0,0,96.1,81.7
349.0,12,18,0,79.2,49.3,30,0,0,0,96.1,81.7
350.0,12,18,0,78.5,49.6,31,0,0,0,96.1,81.6
351.0,12,18,0,78.5,49.8,31,0,0,0,96.0,81.6
352.0,12,18,0,78.5,50.1,31,0,0,0,96.0,81.5
353.0,12,18,0,77.8,50.4,32,0,0,0,96.0,81.5
354.0,12,18,0,77.8,50.7,32,0,0,0,96.0,81.4
355.0,12,18,0,77.8,51.0,32,0,0,0,96.0,81.4
356.0,12,18,0,77.8,51.2,32,0,0,0,95.9,81.3
357.0,12,18,0,77.8,51.5,32,0,0,0,95.9,81.3
358.0,12,18,0,77.8,51.8,32,0,0,0,95.9,81.2
359.0,12,18,0,77.8,52.0,32,0,0,0,95.9,81.2
360.0,12,18,0,77.8,52.3,32,0,0,0,95.9,81.1
361.0,12,18,0,78.5,52.6,31,0,0,0,95.8,81.0
362.0,12,18,0,78.5,52.8,31,0,0,0,95.8,81.0
363.0,12,18,0,78.5,53.1,31,0,0,0,95.8,80.9
364.0,12,18,0,78.5,53.4,31,0,0,0,95.8,80.9
365.0,12,18,0,78.5,53.6,31,0,0,0,95.8,80.8
366.0,12,18,0,78.5,53.9,31,0,0,0,95.7,80.8
367.0,12,18,0,78.5,54.1,31,0,0,0,95.7,80.7
368.0,12,18,0,78.5,54.4,31,0,0,0,95.7,80.7
369.0,12,18,0,78.5,54.6,31,0,0,0,95.7,80.6
370.0,12,18,0,78.5,54.9,31,0,0,0,95.7,80.6
371.0,12,18,0,78.5,55.1,31,0,0,0,95.6,80.5
372.0,12,18,0,77.1,55.4,33,0,0,0,95.6,80.5
373.0,12,18,0,76.4,55.6,34,0,0,0,95.6,80.4
374.0,12,18,0,74.3,55.8,37,0,0,0,95.6,80.4
375.0,12,18,0,73.6,56.0,38,0,0,0,95.6,80.3
376.0,12,18,0,73.6,56.2,38,0,0,0,95.5,80.3
377.0,12,18,0,72.9,56.4,39,0,0,0,95.5,80.2
378.0,12,18,0,72.9,56.6,39,0,0,0,95.5,80.1
379.0,12,18,0,72.2,56.8,40,0,0,0,95.5,80.1
380.0,12,18,0,72.2,57.0,40,0,0,0,95.5,80.0
381.0,12,18,0,72.2,57.2,40,0,0,0,95.4,80.0
382.0,12,18,0,72.9,57.4,39,0,0,0,95.4,79.9
383.0,12,18,0,72.2,57.6,40,0,0,0,95.4,79.9
384.0,12,18,0,71.5,57.8,41,0,0,0,95.4,79.8
385.0,12,18,0,71.5,58.0,41,0,0,0,95.4,79.8
386.0,12,18,0,72.2,58.1,40,0,0,0,95.3,79.7
387.0,12,18,0,71.5,58.3,41,0,0,0,95.3,79.7
388.0,12,18,0,72.2,58.5,40,0,0,0,95.3,79.6
389.0,12,18,0,72.2,58.7,40,0,0,0,95.3,79.6
390.0,12,18,0,72.2,58.8,40,0,0,0,95.3,79.5
391.0,12,18,0,72.9,59.0,39,0,0,0,95.2,79.5
392.0,12,18,0,73.6,59.2,38,0,0,0,95.2,79.4
393.0,12,18,0,74.3,59.4,37,0,0,0,95.2,79.4
394.0,12,18,0,75.0,59.6,36,0,0,0,95.2,79.3
395.0,12,18,0,75.0,59.7,36,0,0,0,95.1,79.2
396.0,12,18,0,75.0,59.9,36,0,0,0,95.1,79.2
397.0,12,18,0,75.0,60.1,36,0,0,0,95.1,79.2
398.0,12,18,0,75.7,60.3,35,0,0,0,95.1,79.1
399.0,12,18,0,75.7,60.4,35,0,0,0,95.1,79.1
400.0,12,18,0,76.4,60.6,34,0,0,0,95.1,79.0
401.0,12,18,0,75.0,60.8,36,0,0,0,95.0,79.0
402.0,12,18,0,75.7,61.0,35,0,0,0,95.0,78.9
403.0,12,18,0,75.0,61.1,36,0,0,0,95.0,78.9
404.0,12,18,0,75.0,61.3,36,0,0,0,95.0,78.8
405.0,12,18,0,75.0,61.5,36,0,0,0,94.9,78.8
406.0,12,18,0,76.4,61.6,34,0,0,0,94.9,78.7
407.0,12,18,0,76.4,61.8,34,0,0,0,94.9,78.6
