time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
600.0,01,on_mission,259.99243290177293,399.6453008681922,0.685368648408298,rr_00,3,cell_010_006,3,50.0
600.0,02,on_mission,388.5559928766156,428.9305008904232,0.6876366015878324,rr_01,5,cell_011_003,1,83.33333333333334
600.0,03,on_mission,273.4368676545855,220.31060296375665,0.6897635063827849,rr_02,3,cell_004_006,3,50.0
600.0,04,on_mission,205.2233385384499,421.49618680955695,0.6943113207921258,rr_03,0,cell_004_002,6,0.0
600.0,05,on_mission,444.6598480958037,247.9590885748216,0.7632100512467633,rr_04,5,cell_008_011,1,83.33333333333334
600.0,06,on_mission,260.0,140.0,0.7659393520180323,rr_05,0,cell_006_001,6,0.0
600.0,07,on_mission,148.0,140.0,0.7693335770189094,rr_06,1,cell_003_004,5,16.666666666666664
600.0,08,on_mission,304.8528137423855,344.8528137423854,0.7717485505508911,rr_07,2,cell_009_008,4,33.33333333333333
600.0,09,on_mission,175.70504130122185,368.992798141111,0.8415993104918197,rr_08,5,cell_010_003,1,83.33333333333334
600.0,10,on_mission,300.94079338207666,47.89943329851662,0.8441764588334831,rr_09,0,cell_005_001,6,0.0
600.0,11,on_mission,137.24380895689265,144.14602985630881,0.8468578472935219,rr_10,0,cell_000_002,6,0.0
600.0,12,on_mission,66.58660096508584,311.61908258015626,0.8496256905303178,rr_11,1,cell_008_004,5,16.666666666666664
600.0,13,on_mission,238.65251611873813,117.75419353123004,0.920452279734117,rr_12,2,cell_005_007,4,33.33333333333333
600.0,14,on_mission,301.4919700122078,199.62700749694798,0.9231178369961629,rr_13,3,cell_004_009,3,50.0
600.0,15,on_mission,89.99827778887723,379.81095824858653,0.9253968253968309,rr_14,2,cell_009_003,4,33.33333333333333
600.0,16,on_mission,142.0,300.0,0.9281464473830011,rr_15,2,cell_007_004,4,33.33333333333333
600.0,17,on_mission,-494.47419649358864,2.3378399450201877,0.9994708994708995,rr_16,0,cell_005_000,6,0.0
600.0,18,spare,-500.0,0.0,1.0,rr_17,0,cell_001_001,6,0.0
600.0,19,spare,-500.0,0.0,1.0,rr_18,0,cell_000_001,6,0.0
600.0,20,spare,-500.0,0.0,1.0,rr_19,0,cell_004_000,6,0.0
600.0,21,spare,-500.0,0.0,1.0,rr_20,0,cell_003_000,6,0.0
600.0,22,spare,-500.0,0.0,1.0,rr_21,0,cell_002_000,6,0.0
600.0,23,spare,-500.0,0.0,1.0,rr_22,0,cell_001_000,6,0.0
600.0,24,spare,-500.0,0.0,1.0,rr_23,0,cell_000_000,6,0.0
600.0,25,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,26,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,27,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,28,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,29,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,30,spare,-500.0,0.0,1.0,None,0,None,0,0
600.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
