time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
4200.0,01,on_mission,172.0,140.0,0.46011176521656766,01_route,2,cell_003_001,1,66.66666666666666
4200.0,02,on_mission,324.27746225384004,28.23098801654788,0.4629197597114186,02_route,5,cell_000_008,1,83.33333333333334
4200.0,03,on_mission,268.213802971235,442.3572394057531,0.472615237189813,03_route,2,cell_011_004,1,66.66666666666666
4200.0,04,on_mission,403.4205799850264,264.86913002245996,0.4869621546955035,04_route,1,cell_010_007,2,33.33333333333333
4200.0,05,on_mission,228.60445891531725,240.23121240722094,0.5231737500143471,05_route,0,cell_004_005,3,0.0
4200.0,06,on_mission,136.0,300.0,0.51055143563877,06_route,1,cell_007_004,4,20.0
4200.0,07,on_mission,143.35134164394805,70.41891770549356,0.5133358503281619,07_route,0,cell_002_009,3,0.0
4200.0,08,on_mission,252.52395880991844,250.52893465564614,0.5419740138268735,08_route,0,cell_000_011,3,0.0
4200.0,09,on_mission,342.9068970319406,426.90143335407157,0.5820279934877736,09_route,0,cell_011_008,3,0.0
4200.0,10,on_mission,286.03948333094934,281.62173908552796,0.5694792640476609,10_route,0,cell_006_008,3,0.0
4200.0,11,on_mission,67.55139752900676,195.10279505801327,0.6137323562509576,11_route,2,cell_002_000,1,66.66666666666666
4200.0,12,on_mission,321.7986453760015,301.96876976604676,0.616571300402992,12_route,0,cell_010_004,3,0.0
4200.0,13,on_mission,230.0,340.0,0.705235307549222,13_route,5,cell_008_005,1,83.33333333333334
4200.0,14,on_mission,41.18151011881443,68.47260404752576,0.7302152381148825,14_route,0,cell_001_000,6,0.0
4200.0,15,on_mission,362.0,340.0,0.6306578321851112,15_route,2,cell_008_005,1,66.66666666666666
4200.0,16,on_mission,323.32649258330997,68.68518087352254,0.7309903174532744,16_route,0,cell_000_009,3,0.0
4200.0,17,on_mission,327.693701026481,286.3732282781484,0.745446178945372,17_route,1,cell_008_003,2,33.33333333333333
4200.0,18,on_mission,258.79393923934015,341.2060607606603,0.7795303465313514,18_route,2,cell_004_010,1,66.66666666666666
4200.0,19,on_mission,288.0,460.0,0.7881801544968958,19_route,2,cell_011_005,1,66.66666666666666
4200.0,20,on_mission,389.3981913502537,445.87963827005063,0.7912069065632044,20_route,2,cell_010_006,1,66.66666666666666
4200.0,21,on_mission,-225.03870360758754,89.48107102579789,0.9746031746031765,21_route,0,cell_006_007,4,0.0
4200.0,22,on_mission,-397.9590642726623,8.201128188619158,0.9910052910052917,22_route,0,cell_001_006,3,0.0
4200.0,23,spare,-500.0,0.0,1.0,23_route,0,cell_007_009,3,0.0
4200.0,24,spare,-500.0,0.0,1.0,24_route,0,cell_004_006,3,0.0
4200.0,25,on_mission,-197.53492020251193,75.76084569453272,0.24172629772604276,25_route,1,cell_008_011,2,33.33333333333333
4200.0,26,on_mission,-120.10231775988598,189.22537530993466,0.2512536375335873,26_route,1,cell_010_010,2,33.33333333333333
4200.0,27,on_mission,197.8942367664433,233.160120010607,0.2827536278228993,27_route,0,cell_010_009,3,0.0
4200.0,28,on_mission,313.4583163762627,279.01190960678184,0.30543268562437864,28_route,1,cell_006_009,4,20.0
4200.0,29,on_mission,439.2857275995249,135.71436559714985,0.3655553817771651,29_route,3,cell_000_010,2,60.0
4200.0,30,on_mission,340.5432144762551,25.975359238806224,0.3651457824246927,30_route,0,cell_011_009,3,0.0
4200.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
