time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
9600.0,01,on_mission,460.0,420.0,0.30953629375278785,01_route,1,cell_001_011,2,33.33333333333333
9600.0,02,spare,-500.0,0.0,1.0,02_route,0,cell_009_008,3,0.0
9600.0,03,on_mission,12.001147778191708,231.61956685203904,0.26805702113985447,03_route,1,cell_009_002,2,33.33333333333333
9600.0,04,on_mission,350.4706307743519,394.95157935475845,0.3449093823610427,04_route,0,cell_009_009,3,0.0
9600.0,05,on_mission,220.0,368.0,0.4122033853111363,05_route,2,cell_009_005,1,66.66666666666666
9600.0,06,on_mission,167.98704509936474,208.45595991167613,0.48186109281694983,06_route,0,cell_000_009,3,0.0
9600.0,07,on_mission,347.9852974952042,291.9411899808166,0.5471204231923943,07_route,0,cell_006_008,3,0.0
9600.0,08,on_mission,275.5197914062763,287.58416687497936,0.5454498705613907,08_route,2,cell_003_011,1,66.66666666666666
9600.0,09,on_mission,290.07698233972917,185.11547350959404,0.6373119828326869,09_route,6,cell_003_006,1,85.71428571428571
9600.0,10,on_mission,231.39326305933878,287.49212649319026,0.6553697518263529,10_route,3,cell_009_004,2,60.0
9600.0,11,on_mission,391.9985714650129,143.99000025508894,0.670941439956456,11_route,1,cell_001_009,2,33.33333333333333
9600.0,12,on_mission,153.70425713316365,385.03659429346953,0.7244812983038228,12_route,1,cell_003_011,2,33.33333333333333
9600.0,13,on_mission,373.9411254969542,253.94112549695433,0.7985883001753824,13_route,2,cell_007_010,1,66.66666666666666
9600.0,14,on_mission,230.23467910200637,414.88266044899683,0.8009362752489819,14_route,2,cell_010_005,3,40.0
9600.0,15,spare,-499.3353020055068,0.4044763284234776,1.0,15_route,0,cell_004_007,5,0.0
9600.0,16,spare,-500.0,0.0,1.0,16_route,0,cell_005_011,5,0.0
9600.0,17,on_mission,-121.69995340316638,178.37718835700142,0.27449587616204774,17_route,0,cell_000_010,7,0.0
9600.0,18,on_mission,70.91168824543142,70.91168824543142,0.7268697637663574,18_route,1,cell_002_002,8,11.11111111111111
9600.0,19,on_mission,228.97963748408577,351.83672708598584,0.7360627992358932,19_route,1,cell_009_001,2,33.33333333333333
9600.0,20,spare,-500.0,0.0,1.0,20_route,0,cell_000_000,9,0.0
9600.0,21,spare,-500.0,0.0,1.0,None,0,None,0,0
