time,uav_id,state,x,y,soc,route_id,waypoint_idx,current_cell,remaining_cells,progress_pct
1200.0,01,on_mission,259.9388992158973,255.6453108190801,0.37192855537829766,rr_00,3,cell_010_006,3,50.0
1200.0,02,on_mission,227.8069768490009,449.02412789387506,0.3737971009889627,rr_01,5,cell_011_003,1,83.33333333333334
1200.0,03,on_mission,211.41720290623093,335.43311883750783,0.37569830474173205,rr_02,2,cell_007_007,4,33.33333333333333
1200.0,04,on_mission,199.84368498147677,299.8828409774384,0.38100093086615006,rr_03,2,cell_007_005,4,33.33333333333333
1200.0,05,on_mission,261.26904555075106,160.5479953779048,0.4486109918448786,rr_04,3,cell_003_008,3,50.0
1200.0,06,on_mission,121.08614603456783,223.34831237925943,0.4513795818735801,rr_05,0,cell_006_001,6,0.0
1200.0,07,on_mission,383.2398299158982,265.8843688515103,0.45669456316710005,rr_06,0,cell_003_002,6,0.0
1200.0,08,on_mission,393.8061524960764,275.2246099843045,0.45804437208230087,rr_07,4,cell_001_008,2,66.66666666666666
1200.0,09,on_mission,112.17125542913863,169.54129886224746,0.528569323856012,rr_08,0,cell_001_002,6,0.0
1200.0,10,on_mission,313.4054615660632,278.90571534854973,0.5293418180161478,rr_09,2,cell_006_009,4,33.33333333333333
1200.0,11,on_mission,204.4832141794174,368.2773805980579,0.5325719511904695,rr_10,0,cell_000_002,6,0.0
1200.0,12,on_mission,394.68465687656055,312.5701845606594,0.535547896846287,rr_11,5,cell_001_004,1,83.33333333333334
1200.0,13,on_mission,94.28956205490714,418.3735516335424,0.6061967889732826,rr_12,0,cell_004_001,6,0.0
1200.0,14,on_mission,362.3495478375634,423.5300904324874,0.6097710721670143,rr_13,5,cell_011_004,1,83.33333333333334
1200.0,15,on_mission,60.0,296.0,0.6112812508682958,rr_14,1,cell_009_001,5,16.666666666666664
1200.0,16,on_mission,314.50966013689765,131.81370751711233,0.6157081606523547,rr_15,0,cell_002_001,6,0.0
1200.0,17,on_mission,20.0,280.0,0.6837263041815013,rr_16,1,cell_010_000,5,16.666666666666664
1200.0,18,on_mission,298.0,140.0,0.6871898991703813,rr_17,4,cell_002_009,2,66.66666666666666
1200.0,19,on_mission,61.790571895936466,37.90571895936486,0.6897750266071628,rr_18,0,cell_000_001,6,0.0
1200.0,20,on_mission,285.4558441227156,285.4558441227156,0.692963750796623,rr_19,4,cell_009_009,2,66.66666666666666
1200.0,21,on_mission,360.1498866019168,235.41016977853326,0.762561133239638,rr_20,5,cell_011_008,1,83.33333333333334
1200.0,22,on_mission,122.27281806971787,302.16812207216486,0.7657843581202338,rr_21,0,cell_002_000,6,0.0
1200.0,23,on_mission,405.4574673848725,234.51371946517415,0.7680058803532925,rr_22,5,cell_005_010,1,83.33333333333334
1200.0,24,on_mission,61.000317999046075,85.60050879847375,0.7721820203976266,rr_23,0,cell_000_000,6,0.0
1200.0,25,on_mission,-52.484949383830326,87.55729251185917,0.9597883597883627,25_route,0,cell_004_010,3,0.0
1200.0,26,on_mission,-272.0879120911811,6.330891330800549,0.9798941798941814,26_route,0,cell_000_005,5,0.0
1200.0,27,on_mission,-398.62171093349275,64.20624974212134,0.9894179894179902,27_route,0,cell_009_002,5,0.0
1200.0,28,on_mission,-445.672463842468,25.46603257384317,0.9947089947089951,28_route,0,cell_007_003,5,0.0
1200.0,29,spare,-500.0,0.0,1.0,None,0,None,0,0
1200.0,30,spare,-500.0,0.0,1.0,None,0,None,0,0
1200.0,31,spare,-500.0,0.0,1.0,None,0,None,0,0
